y2_statefips,y2_countyfips,y1_statefips,y1_countyfips,y1_state,y1_countyname,n1,n2,agi
6,19,6,89,CA,Shasta County,27,37,1219
6,19,48,29,TX,Bexar County,27,49,1010
6,19,48,439,TX,Tarrant County,27,42,981
6,19,4,19,AZ,Pima County,26,38,1163
6,19,8,41,CO,El Paso County,26,41,1005
6,19,27,123,MN,Ramsey County,26,39,689
6,19,53,61,WA,Snohomish County,25,49,1175
6,19,6,7,CA,Butte County,24,37,1287
6,19,36,47,NY,Kings County,24,39,2198
6,19,48,141,TX,El Paso County,24,45,1639
6,19,6,41,CA,Marin County,23,27,2400
6,19,6,55,CA,Napa County,23,32,1336
6,19,6,17,CA,El Dorado County,21,35,1285
6,19,6,35,CA,Lassen County,21,38,765
6,19,36,59,NY,Nassau County,21,25,945
6,19,6,57,CA,Nevada County,20,29,753
6,19,16,1,ID,Ada County,20,37,1560
6,19,18,97,IN,Marion County,20,37,1221
6,19,58,0,SS,Other flows - Same State,136,254,8305
6,19,59,0,DS,Other flows - Different State,2277,4047,122103
6,19,59,1,DS,Other flows - Northeast,272,475,20474
6,19,59,3,DS,Other flows - Midwest,462,827,28144
6,19,59,5,DS,Other flows - South,885,1571,42995
6,19,59,7,DS,Other flows - West,658,1174,30489
6,19,57,9,FR,Foreign - Other flows,-1,-1,-1
6,21,96,0,CA,Glenn County Total Migration-US and Foreign,571,1047,27889
6,21,97,0,CA,Glenn County Total Migration-US,571,1047,27889
6,21,97,1,CA,Glenn County Total Migration-Same State,490,888,24350
6,21,97,3,CA,Glenn County Total Migration-Different State,81,159,3538
6,21,6,21,CA,Glenn County Non-migrants,10495,22838,684105
6,21,6,7,CA,Butte County,161,284,7701
6,21,6,103,CA,Tehama County,87,166,3639
6,21,6,11,CA,Colusa County,37,71,1520
6,21,6,67,CA,Sacramento County,34,53,2012
6,21,58,0,SS,Other flows - Same State,171,314,9478
6,21,59,0,DS,Other flows - Different State,81,159,3538
6,21,59,1,DS,Other flows - Northeast,-1,-1,-1
6,21,59,3,DS,Other flows - Midwest,-1,-1,-1
6,21,59,5,DS,Other flows - South,20,44,851
6,21,59,7,DS,Other flows - West,61,115,2687
6,23,96,0,CA,Humboldt County Total Migration-US and Foreign,2736,4062,165286
6,23,97,0,CA,Humboldt County Total Migration-US,2736,4062,165286
6,23,97,1,CA,Humboldt County Total Migration-Same State,1858,2703,116160
6,23,97,3,CA,Humboldt County Total Migration-Different State,878,1359,49126
6,23,6,23,CA,Humboldt County Non-migrants,48467,88946,3516055
6,23,6,37,CA,Los Angeles County,200,251,9913
6,23,6,67,CA,Sacramento County,119,169,7151
6,23,6,73,CA,San Diego County,117,163,4627
6,23,6,89,CA,Shasta County,99,167,4097
6,23,6,97,CA,Sonoma County,93,129,5413
6,23,6,1,CA,Alameda County,83,134,7745
6,23,6,65,CA,Riverside County,73,95,3303
6,23,6,7,CA,Butte County,69,95,3356
6,23,6,45,CA,Mendocino County,63,104,2773
6,23,6,59,CA,Orange County,61,80,3304
6,23,6,13,CA,Contra Costa County,53,74,3350
6,23,6,85,CA,Santa Clara County,50,62,3844
6,23,6,15,CA,Del Norte County,44,74,1943
6,23,6,111,CA,Ventura County,44,66,2364
6,23,6,105,CA,Trinity County,40,68,2147
6,23,6,87,CA,Santa Cruz County,38,47,2695
6,23,6,57,CA,Nevada County,36,54,2806
6,23,6,71,CA,San Bernardino County,34,55,1323
6,23,6,29,CA,Kern County,33,52,910
6,23,6,19,CA,Fresno County,32,49,975
6,23,4,13,AZ,Maricopa County,30,47,1046
6,23,6,61,CA,Placer County,30,43,2153
6,23,6,95,CA,Solano County,30,50,2410
6,23,6,81,CA,San Mateo County,29,42,2233
6,23,6,17,CA,El Dorado County,28,38,1910
6,23,6,75,CA,San Francisco County,27,37,2448
6,23,6,79,CA,San Luis Obispo County,27,45,1705
6,23,6,77,CA,San Joaquin County,26,37,1151
6,23,6,113,CA,Yolo County,26,48,1977
6,23,6,93,CA,Siskiyou County,25,40,889
6,23,32,3,NV,Clark County,25,34,613
6,23,6,53,CA,Monterey County,24,33,998
6,23,41,39,OR,Lane County,23,37,910
6,23,6,83,CA,Santa Barbara County,22,30,1476
6,23,6,107,CA,Tulare County,22,34,1281
6,23,41,51,OR,Multnomah County,22,27,1042
6,23,6,33,CA,Lake County,21,29,1404
6,23,53,33,WA,King County,21,29,1471
6,23,58,0,SS,Other flows - Same State,140,211,8182
6,23,59,0,DS,Other flows - Different State,757,1185,44044
6,23,59,1,DS,Other flows - Northeast,80,114,6211
6,23,59,3,DS,Other flows - Midwest,120,192,5688
6,23,59,5,DS,Other flows - South,180,293,7956
6,23,59,7,DS,Other flows - West,377,586,24190
6,23,57,9,FR,Foreign - Other flows,-1,-1,-1
6,25,96,0,CA,Imperial County Total Migration-US and Foreign,2564,4739,104934
6,25,97,0,CA,Imperial County Total Migration-US,2564,4739,104934
6,25,97,1,CA,Imperial County Total Migration-Same State,1721,3215,71621
6,25,97,3,CA,Imperial County Total Migration-Different State,843,1524,33313
6,25,6,25,CA,Imperial County Non-migrants,71853,163539,3749041
6,25,6,73,CA,San Diego County,529,926,27374
6,25,6,65,CA,Riverside County,456,946,16520
6,25,6,37,CA,Los Angeles County,193,327,7678
6,25,4,27,AZ,Yuma County,191,359,5926
6,25,4,13,AZ,Maricopa County,98,192,3381
6,25,6,71,CA,San Bernardino County,91,196,4172
6,25,6,59,CA,Orange County,55,93,1890
6,25,6,53,CA,Monterey County,50,96,1932
6,25,6,29,CA,Kern County,49,85,1049
6,25,32,3,NV,Clark County,42,84,2389
6,25,6,19,CA,Fresno County,34,69,944
6,25,6,67,CA,Sacramento County,24,55,793
6,25,6,31,CA,Kings County,21,32,622
6,25,6,111,CA,Ventura County,21,43,904
6,25,6,35,CA,Lassen County,20,30,779
6,25,58,0,SS,Other flows - Same State,178,317,6964
6,25,59,0,DS,Other flows - Different State,512,889,21617
6,25,59,1,DS,Other flows - Northeast,38,53,2391
6,25,59,3,DS,Other flows - Midwest,81,153,3475
6,25,59,5,DS,Other flows - South,184,330,7718
6,25,59,7,DS,Other flows - West,209,353,8032
6,25,57,9,FR,Foreign - Other flows,-1,-1,-1
6,27,96,0,CA,Inyo County Total Migration-US and Foreign,465,696,31556
6,27,97,0,CA,Inyo County Total Migration-US,465,696,31556
6,27,97,1,CA,Inyo County Total Migration-Same State,328,510,24626
6,27,97,3,CA,Inyo County Total Migration-Different State,137,186,6930
6,27,6,27,CA,Inyo County Non-migrants,6860,13127,544696
6,27,6,51,CA,Mono County,73,141,6318
6,27,6,37,CA,Los Angeles County,54,83,3871
6,27,6,73,CA,San Diego County,26,38,1002
6,27,6,29,CA,Kern County,22,31,1500
6,27,32,31,NV,Washoe County,20,29,759
6,27,58,0,SS,Other flows - Same State,153,217,11934
6,27,59,0,DS,Other flows - Different State,117,157,6171
6,27,59,1,DS,Other flows - Northeast,-1,-1,-1
6,27,59,3,DS,Other flows - Midwest,-1,-1,-1
6,27,59,5,DS,Other flows - South,42,56,1959
6,27,59,7,DS,Other flows - West,75,101,4212
6,27,57,9,FR,Foreign - Other flows,-1,-1,-1
6,29,96,0,CA,Kern County Total Migration-US and Foreign,13315,25872,726414
6,29,97,0,CA,Kern County Total Migration-US,13217,25663,720435
6,29,97,1,CA,Kern County Total Migration-Same State,9494,18724,511385
6,29,97,3,CA,Kern County Total Migration-Different State,3723,6939,209050
6,29,98,0,CA,Kern County Total Migration-Foreign,98,209,5979
6,29,6,29,CA,Kern County Non-migrants,307495,680071,20113848
6,29,6,37,CA,Los Angeles County,4234,8858,231252
6,29,6,107,CA,Tulare County,549,1025,24216
6,29,6,111,CA,Ventura County,549,1156,31865
6,29,6,59,CA,Orange County,502,986,30525
6,29,6,71,CA,San Bernardino County,500,990,22749
6,29,6,65,CA,Riverside County,445,866,20954
6,29,6,73,CA,San Diego County,339,611,17076
6,29,6,19,CA,Fresno County,305,530,15388
6,29,32,3,NV,Clark County,240,484,8663
6,29,6,83,CA,Santa Barbara County,198,384,11380
6,29,6,79,CA,San Luis Obispo County,187,303,11215
6,29,6,85,CA,Santa Clara County,162,286,11716
6,29,4,13,AZ,Maricopa County,157,277,7916
6,29,6,53,CA,Monterey County,156,317,6273
6,29,6,67,CA,Sacramento County,151,241,7087
6,29,6,77,CA,San Joaquin County,126,239,6585
6,29,6,1,CA,Alameda County,123,224,8679
6,29,6,31,CA,Kings County,103,176,4831
6,29,57,5,FR,Foreign - APO/FPO ZIPs,98,209,5979
6,29,6,13,CA,Contra Costa County,91,171,8940
6,29,6,99,CA,Stanislaus County,74,152,3250
6,29,6,25,CA,Imperial County,64,121,1932
6,29,48,201,TX,Harris County,57,107,3855
6,29,6,47,CA,Merced County,53,119,1849
6,29,6,87,CA,Santa Cruz County,52,95,2977
6,29,6,39,CA,Madera County,51,104,2867
6,29,53,33,WA,King County,47,73,3715
6,29,6,81,CA,San Mateo County,42,75,3277
6,29,6,95,CA,Solano County,42,76,1716
6,29,48,29,TX,Bexar County,41,87,2184
6,29,15,3,HI,Honolulu County,40,68,1810
6,29,36,81,NY,Queens County,40,62,1710
6,29,4,19,AZ,Pima County,39,59,2687
6,29,48,439,TX,Tarrant County,39,70,1658
6,29,6,35,CA,Lassen County,38,49,895
6,29,53,53,WA,Pierce County,38,73,2232
6,29,4,27,AZ,Yuma County,37,54,1389
6,29,32,31,NV,Washoe County,37,65,1908
6,29,49,35,UT,Salt Lake County,36,63,1621
6,29,6,27,CA,Inyo County,35,69,2102
6,29,6,75,CA,San Francisco County,33,46,2073
6,29,8,41,CO,El Paso County,33,61,1432
6,29,17,31,IL,Cook County,33,50,2349
6,29,41,67,OR,Washington County,33,48,1324
6,29,48,113,TX,Dallas County,30,53,1434
6,29,6,113,CA,Yolo County,29,39,1145
6,29,48,141,TX,El Paso County,28,66,1128
6,29,4,15,AZ,Mohave County,27,52,1046
6,29,41,51,OR,Multnomah County,25,35,814
6,29,35,1,NM,Bernalillo County,24,43,1371
6,29,51,810,VA,Virginia Beach city,24,44,1433
6,29,8,5,CO,Arapahoe County,23,33,748
6,29,6,7,CA,Butte County,22,35,1145
6,29,6,97,CA,Sonoma County,22,38,1879
6,29,38,101,ND,Ward County,21,45,1279
6,29,49,49,UT,Utah County,21,52,979
6,29,12,91,FL,Okaloosa County,20,42,994
6,29,58,0,SS,Other flows - Same State,217,344,10243
6,29,59,0,DS,Other flows - Different State,2533,4773,151371
6,29,59,1,DS,Other flows - Northeast,253,417,14817
6,29,59,3,DS,Other flows - Midwest,516,981,28949
6,29,59,5,DS,Other flows - South,1030,1941,60345
6,29,59,7,DS,Other flows - West,734,1434,47260
6,29,57,9,FR,Foreign - Other flows,-1,-1,-1
6,31,96,0,CA,Kings County Total Migration-US and Foreign,3311,6030,151284
6,31,97,0,CA,Kings County Total Migration-US,3220,5821,146210
6,31,97,1,CA,Kings County Total Migration-Same State,2181,3950,91726
6,31,97,3,CA,Kings County Total Migration-Different State,1039,1871,54484
6,31,98,0,CA,Kings County Total Migration-Foreign,91,209,5074
6,31,6,31,CA,Kings County Non-migrants,47945,106398,2972085
6,31,6,19,CA,Fresno County,618,1198,27370
6,31,6,107,CA,Tulare County,400,753,18476
6,31,6,37,CA,Los Angeles County,159,279,5673
6,31,6,73,CA,San Diego County,142,299,6385
6,31,6,29,CA,Kern County,127,192,3142
6,31,57,5,FR,Foreign - APO/FPO ZIPs,91,209,5074
6,31,6,65,CA,Riverside County,67,107,1911
6,31,51,810,VA,Virginia Beach city,58,118,3255
6,31,6,53,CA,Monterey County,56,99,3039
6,31,6,79,CA,San Luis Obispo County,52,79,2474
6,31,6,59,CA,Orange County,51,92,3026
6,31,6,71,CA,San Bernardino County,48,87,1932
6,31,6,67,CA,Sacramento County,44,68,1518
6,31,6,77,CA,San Joaquin County,42,68,1319
6,31,53,29,WA,Island County,40,81,1987
6,31,6,111,CA,Ventura County,31,60,1800
6,31,4,13,AZ,Maricopa County,30,50,1802
6,31,32,3,NV,Clark County,29,50,1330
6,31,6,85,CA,Santa Clara County,28,54,1552
6,31,12,33,FL,Escambia County,27,47,1314
6,31,48,273,TX,Kleberg County,27,37,1840
6,31,6,1,CA,Alameda County,26,37,1104
6,31,6,47,CA,Merced County,26,59,1423
6,31,6,39,CA,Madera County,25,40,927
6,31,6,35,CA,Lassen County,24,36,1181
6,31,6,83,CA,Santa Barbara County,23,46,1194
6,31,6,95,CA,Solano County,23,29,758
6,31,51,710,VA,Norfolk city,22,30,885
6,31,15,3,HI,Honolulu County,21,38,1101
6,31,58,0,SS,Other flows - Same State,169,268,5524
6,31,59,0,DS,Other flows - Different State,785,1420,40969
6,31,59,1,DS,Other flows - Northeast,77,117,3655
6,31,59,3,DS,Other flows - Midwest,113,189,5410
6,31,59,5,DS,Other flows - South,386,724,20922
6,31,59,7,DS,Other flows - West,209,390,10984
6,31,57,9,FR,Foreign - Other flows,-1,-1,-1
6,33,96,0,CA,Lake County Total Migration-US and Foreign,1459,2612,88066
6,33,97,0,CA,Lake County Total Migration-US,1459,2612,88066
6,33,97,1,CA,Lake County Total Migration-Same State,1187,2136,75486
6,33,97,3,CA,Lake County Total Migration-Different State,272,476,12580
6,33,6,33,CA,Lake County Non-migrants,21453,42636,1311856
6,33,6,97,CA,Sonoma County,299,549,18649
6,33,6,45,CA,Mendocino County,163,346,7506
6,33,6,67,CA,Sacramento County,78,130,3961
6,33,6,55,CA,Napa County,76,155,5873
6,33,6,13,CA,Contra Costa County,61,103,4784
6,33,6,95,CA,Solano County,50,83,3007
6,33,6,1,CA,Alameda County,48,71,4323
6,33,6,85,CA,Santa Clara County,43,69,3957
6,33,6,37,CA,Los Angeles County,35,52,2411
6,33,6,73,CA,San Diego County,25,46,1578
6,33,6,81,CA,San Mateo County,23,36,2638
6,33,6,41,CA,Marin County,21,31,1388
6,33,58,0,SS,Other flows - Same State,265,465,15413
6,33,59,0,DS,Other flows - Different State,272,476,12580
6,33,59,1,DS,Other flows - Northeast,25,40,1608
6,33,59,3,DS,Other flows - Midwest,35,70,1914
6,33,59,5,DS,Other flows - South,73,144,3056
6,33,59,7,DS,Other flows - West,139,222,6001
6,33,57,9,FR,Foreign - Other flows,-1,-1,-1
6,35,96,0,CA,Lassen County Total Migration-US and Foreign,706,1200,34783
6,35,97,0,CA,Lassen County Total Migration-US,706,1200,34783
6,35,97,1,CA,Lassen County Total Migration-Same State,471,799,23342
6,35,97,3,CA,Lassen County Total Migration-Different State,235,401,11441
6,35,6,35,CA,Lassen County Non-migrants,8328,17039,562656
6,35,32,31,NV,Washoe County,58,101,3622
6,35,6,63,CA,Plumas County,52,125,3023
6,35,6,67,CA,Sacramento County,42,66,1814
6,35,6,89,CA,Shasta County,37,77,2007
6,35,6,7,CA,Butte County,24,41,878
6,35,58,0,SS,Other flows - Same State,316,490,15620
6,35,59,0,DS,Other flows - Different State,177,300,7819
6,35,59,1,DS,Other flows - Northeast,-1,-1,-1
6,35,59,3,DS,Other flows - Midwest,25,42,963
6,35,59,5,DS,Other flows - South,41,73,1883
6,35,59,7,DS,Other flows - West,111,185,4974
6,35,57,9,FR,Foreign - Other flows,-1,-1,-1
6,37,96,0,CA,Los Angeles County Total Migration-US and Foreign,124328,180752,12814487
6,37,97,0,CA,Los Angeles County Total Migration-US,123974,180146,12794872
6,37,97,1,CA,Los Angeles County Total Migration-Same State,63606,96184,6344103
6,37,97,3,CA,Los Angeles County Total Migration-Different State,60368,83962,6450769
6,37,98,0,CA,Los Angeles County Total Migration-Foreign,354,606,19615
6,37,6,37,CA,Los Angeles County Non-migrants,3944880,7387364,430148598
6,37,6,59,CA,Orange County,16322,24663,1426807
6,37,6,71,CA,San Bernardino County,11102,18934,638750
6,37,6,65,CA,Riverside County,6867,11086,485018
6,37,6,73,CA,San Diego County,5199,7113,578057
6,37,6,111,CA,Ventura County,4448,6779,477734
6,37,32,3,NV,Clark County,3068,5158,206318
6,37,6,75,CA,San Francisco County,2512,3129,859733
6,37,36,61,NY,New York County,2445,3048,660286
6,37,6,1,CA,Alameda County,2365,3222,273826
6,37,36,47,NY,Kings County,2291,2904,479415
6,37,6,85,CA,Santa Clara County,2186,3084,538953
6,37,17,31,IL,Cook County,2172,2805,302717
6,37,4,13,AZ,Maricopa County,2158,3065,157566
6,37,6,29,CA,Kern County,2068,3668,113566
6,37,53,33,WA,King County,1908,2545,316050
6,37,6,67,CA,Sacramento County,1225,1638,73190
6,37,6,83,CA,Santa Barbara County,1082,1391,103155
6,37,6,13,CA,Contra Costa County,1079,1497,153919
6,37,6,81,CA,San Mateo County,984,1399,187071
6,37,48,201,TX,Harris County,982,1478,85957
6,37,36,81,NY,Queens County,922,1269,67882
6,37,48,113,TX,Dallas County,780,1081,68559
6,37,25,17,MA,Middlesex County,739,956,74251
6,37,41,51,OR,Multnomah County,727,906,67801
6,37,6,19,CA,Fresno County,715,1080,36341
6,37,11,1,DC,District of Columbia,694,838,89675
6,37,48,453,TX,Travis County,689,913,173006
6,37,15,3,HI,Honolulu County,662,1065,49092
6,37,12,86,FL,Miami-Dade County,661,916,98215
6,37,25,25,MA,Suffolk County,605,713,75724
6,37,8,31,CO,Denver County,573,738,56964
6,37,13,121,GA,Fulton County,548,725,82811
6,37,42,101,PA,Philadelphia County,511,645,43803
6,37,6,79,CA,San Luis Obispo County,472,590,32321
6,37,49,35,UT,Salt Lake County,462,666,29407
6,37,48,439,TX,Tarrant County,454,720,34081
6,37,51,59,VA,Fairfax County,437,653,45440
6,37,24,31,MD,Montgomery County,419,590,42617
6,37,4,19,AZ,Pima County,409,567,24995
6,37,12,11,FL,Broward County,407,551,34204
6,37,6,77,CA,San Joaquin County,388,539,19045
6,37,6,41,CA,Marin County,381,527,86576
6,37,34,17,NJ,Hudson County,375,508,47861
6,37,6,97,CA,Sonoma County,370,493,28263
6,37,36,59,NY,Nassau County,364,467,33033
6,37,6,53,CA,Monterey County,362,487,23724
6,37,27,53,MN,Hennepin County,343,430,30915
6,37,48,29,TX,Bexar County,336,525,23119
6,37,26,125,MI,Oakland County,332,477,35732
6,37,57,5,FR,Foreign - APO/FPO ZIPs,329,572,18533
6,37,53,53,WA,Pierce County,323,489,22358
6,37,12,95,FL,Orange County,322,422,30099
6,37,6,87,CA,Santa Cruz County,315,398,21971
6,37,41,67,OR,Washington County,315,451,28286
6,37,36,119,NY,Westchester County,308,397,38460
6,37,47,37,TN,Davidson County,308,397,25310
6,37,6,107,CA,Tulare County,304,460,17946
6,37,42,3,PA,Allegheny County,303,402,27035
6,37,36,103,NY,Suffolk County,301,403,39393
6,37,6,95,CA,Solano County,278,410,17703
6,37,12,99,FL,Palm Beach County,278,386,36020
6,37,48,85,TX,Collin County,273,446,29060
6,37,53,61,WA,Snohomish County,272,391,23929
6,37,34,3,NJ,Bergen County,267,383,31022
6,37,39,49,OH,Franklin County,264,348,23222
6,37,9,190,CT,Western Connecticut Planning Regi,261,345,43477
6,37,6,61,CA,Placer County,256,336,30139
6,37,13,89,GA,DeKalb County,255,364,20215
6,37,37,119,NC,Mecklenburg County,255,354,24132
6,37,8,5,CO,Arapahoe County,250,374,29099
6,37,8,41,CO,El Paso County,249,388,14584
6,37,6,113,CA,Yolo County,246,292,11139
6,37,6,99,CA,Stanislaus County,241,362,14206
6,37,25,21,MA,Norfolk County,236,291,26347
6,37,6,25,CA,Imperial County,234,352,7487
6,37,32,31,NV,Washoe County,233,357,25523
6,37,48,121,TX,Denton County,228,364,21099
6,37,37,183,NC,Wake County,222,291,19303
6,37,39,35,OH,Cuyahoga County,221,283,43894
6,37,17,43,IL,DuPage County,219,309,16980
6,37,29,189,MO,St. Louis County,216,281,19544
6,37,48,141,TX,El Paso County,213,348,8309
6,37,35,1,NM,Bernalillo County,210,299,14285
6,37,26,163,MI,Wayne County,208,276,14516
6,37,51,13,VA,Arlington County,206,268,25054
6,37,12,57,FL,Hillsborough County,200,279,18038
6,37,13,135,GA,Gwinnett County,195,298,9105
6,37,39,61,OH,Hamilton County,193,242,55156
6,37,8,13,CO,Boulder County,191,251,18443
6,37,36,5,NY,Bronx County,191,262,9854
6,37,24,33,MD,Prince George's County,190,247,10949
6,37,9,110,CT,Capitol Planning Region,188,239,19519
6,37,24,510,MD,Baltimore city,185,226,13845
6,37,17,97,IL,Lake County,184,248,20756
6,37,6,31,CA,Kings County,183,258,6589
6,37,34,13,NJ,Essex County,180,250,30032
6,37,13,67,GA,Cobb County,179,266,14252
6,37,55,79,WI,Milwaukee County,177,226,10992
6,37,42,91,PA,Montgomery County,172,226,13502
6,37,8,59,CO,Jefferson County,169,211,12077
6,37,18,97,IN,Marion County,168,203,10533
6,37,34,23,NJ,Middlesex County,167,241,15284
6,37,48,157,TX,Fort Bend County,165,267,13989
6,37,55,25,WI,Dane County,161,201,9845
6,37,26,161,MI,Washtenaw County,159,208,12111
6,37,6,47,CA,Merced County,158,232,5276
6,37,41,39,OR,Lane County,158,210,6894
6,37,41,5,OR,Clackamas County,156,226,25857
6,37,22,71,LA,Orleans Parish,154,198,12864
6,37,29,95,MO,Jackson County,154,220,7771
6,37,49,49,UT,Utah County,154,246,6824
6,37,16,1,ID,Ada County,153,203,9062
6,37,4,15,AZ,Mohave County,150,232,7121
6,37,9,170,CT,South Central Connecticut Plannin,148,183,11244
6,37,25,9,MA,Essex County,147,203,12739
6,37,48,491,TX,Williamson County,147,226,13855
6,37,53,11,WA,Clark County,143,221,13034
6,37,36,29,NY,Erie County,138,178,8444
6,37,12,31,FL,Duval County,137,183,9374
6,37,44,7,RI,Providence County,137,175,8672
6,37,6,7,CA,Butte County,136,193,9156
6,37,12,103,FL,Pinellas County,134,188,12075
6,37,40,109,OK,Oklahoma County,134,210,7799
6,37,34,25,NJ,Monmouth County,132,163,9037
6,37,6,23,CA,Humboldt County,131,160,7493
6,37,8,35,CO,Douglas County,128,183,15414
6,37,34,27,NJ,Morris County,127,157,18425
6,37,4,21,AZ,Pinal County,126,182,6196
6,37,47,157,TN,Shelby County,126,188,7636
6,37,6,55,CA,Napa County,124,176,12632
6,37,6,17,CA,El Dorado County,120,158,8667
6,37,36,55,NY,Monroe County,119,152,9836
6,37,6,39,CA,Madera County,118,177,5094
6,37,24,5,MD,Baltimore County,118,183,8188
6,37,25,27,MA,Worcester County,114,162,10723
6,37,27,123,MN,Ramsey County,111,141,7228
6,37,29,510,MO,St. Louis city,111,137,6192
6,37,51,107,VA,Loudoun County,109,171,10464
6,37,8,69,CO,Larimer County,108,136,5490
6,37,48,339,TX,Montgomery County,108,172,6604
6,37,34,21,NJ,Mercer County,107,145,17119
6,37,53,63,WA,Spokane County,107,154,4721
6,37,17,197,IL,Will County,105,152,8667
6,37,31,55,NE,Douglas County,105,141,6107
6,37,4,27,AZ,Yuma County,104,172,3872
6,37,20,91,KS,Johnson County,104,157,8292
6,37,24,3,MD,Anne Arundel County,103,141,8924
6,37,8,1,CO,Adams County,102,144,5859
6,37,4,25,AZ,Yavapai County,100,128,5585
6,37,34,35,NJ,Somerset County,99,123,12616
6,37,26,81,MI,Kent County,98,123,8550
6,37,34,39,NJ,Union County,98,142,11342
6,37,40,143,OK,Tulsa County,98,144,7147
6,37,42,29,PA,Chester County,97,127,12490
6,37,21,111,KY,Jefferson County,96,131,8226
6,37,51,153,VA,Prince William County,96,136,5784
6,37,12,9,FL,Brevard County,95,132,6720
6,37,12,71,FL,Lee County,91,144,6265
6,37,37,63,NC,Durham County,91,120,9320
6,37,53,67,WA,Thurston County,91,114,4801
6,37,15,9,HI,Maui County,90,129,8735
6,37,24,27,MD,Howard County,90,125,8149
6,37,41,29,OR,Jackson County,90,110,3492
6,37,48,27,TX,Bell County,90,144,3222
6,37,51,510,VA,Alexandria city,90,128,8156
6,37,6,57,CA,Nevada County,89,121,5899
6,37,12,115,FL,Sarasota County,89,123,17389
6,37,51,810,VA,Virginia Beach city,89,133,4811
6,37,53,73,WA,Whatcom County,86,124,7567
6,37,26,99,MI,Macomb County,85,127,5636
6,37,42,17,PA,Bucks County,85,102,16123
6,37,42,45,PA,Delaware County,85,130,8122
6,37,19,153,IA,Polk County,84,106,2583
6,37,49,11,UT,Davis County,84,155,7009
6,37,37,51,NC,Cumberland County,81,128,2819
6,37,53,35,WA,Kitsap County,81,115,5152
