date,time,Station,District,Route,Direction of Travel,Lane Type,Station Length,Samples,% Observed,Total Flow,Avg Occupancy,Avg Speed,Delay (V_t=35),Delay (V_t=40),Delay (V_t=45),Delay (V_t=50),Delay (V_t=55),Delay (V_t=60)
02/07/2022,00:00:00,717493,7,101,S,ML,0.76,0,0,1562,0.0246,69.4,0,0,0,0,0,0
02/07/2022,00:00:00,717495,7,101,S,ML,0.45,447,40,1783,0.0285,66.2,0,0,0,0,0,0
02/07/2022,00:00:00,717497,7,101,N,ML,0.45,0,0,3059,0.068,67.1,0,0,0,0,0,0.1
02/07/2022,00:00:00,717498,7,101,N,ML,0.45,559,60,1907,0.0456,52.4,2,2.4,2.9,3.3,3.8,4.3
02/07/2022,00:00:00,717499,7,101,S,ML,0.55,112,20,1494,0.0297,64.3,0,0,0,0,0,0.1
02/07/2022,00:00:00,717501,7,101,N,ML,0.55,560,100,1557,0.0228,60.9,0,0,0,0,0,0.3
02/07/2022,00:00:00,717502,7,101,N,ML,0.341,667,50,1928,0.0247,67.7,0,0,0,0,0,0
02/07/2022,00:00:00,717504,7,101,S,ML,0.475,0,0,2086,0.0386,66.8,0,0,0,0,0,0
02/07/2022,00:00:00,717508,7,101,S,ML,0.58,444,60,1360,0.0231,68.6,0,0,0,0,0,0
02/07/2022,00:00:00,717510,7,101,N,ML,0.58,427,40,1760,0.0276,67,0,0,0,0,0,0
02/07/2022,00:00:00,717511,7,101,S,ML,0.96,558,60,808,0.0123,68.6,0,0,0,0,0,0
02/07/2022,00:00:00,717513,7,101,N,ML,0.555,560,60,1338,0.0211,66,0,0,0,0,0,0
02/07/2022,00:00:00,717514,7,101,S,ML,0.87,560,80,591,0.0087,68.2,0,0,0,0,0,0
02/07/2022,00:00:00,717515,7,101,N,ML,0.315,560,80,1286,0.0215,67,0,0,0,0,0,0
02/07/2022,00:00:00,717516,7,101,S,ML,0.765,560,100,989,0.017,65.5,0,0,0,0,0,0
02/07/2022,00:00:00,717517,7,101,N,ML,0.875,560,100,1216,0.0168,62.5,0.2,0.5,0.8,1.1,1.4,1.7
02/07/2022,00:00:00,717518,7,101,S,ML,0.77,112,20,1607,0.0326,64.4,0,0,0,0,0,0
02/07/2022,00:00:00,717519,7,101,N,ML,0.68,224,40,2432,0.0358,67.7,0,0,0,0,0,0.1
02/07/2022,00:00:00,717520,7,101,S,ML,0.515,0,0,1680,0.0402,62.9,0,0,0,0,0,0.1
02/07/2022,00:00:00,717522,7,101,N,ML,0.67,336,25,1127,0.0297,66.7,0,0,0,0,0,0
02/07/2022,00:00:00,717524,7,101,N,ML,0.455,447,100,739,0.0149,65.7,0,0,0,0,0,0.1
02/07/2022,00:00:00,717525,7,118,E,ML,0.55,447,100,223,0.0035,67.9,0,0,0,0,0,0
02/07/2022,00:00:00,717526,7,118,E,HV,0.55,112,100,0,0,65,0,0,0,0,0,0
02/07/2022,00:00:00,717528,7,118,W,ML,0.5,447,100,431,0.0059,68.3,0,0,0,0,0,0
02/07/2022,00:00:00,717530,7,118,E,ML,0.5,335,75,385,0.0077,67.6,0,0,0,0,0,0
02/07/2022,00:00:00,717531,7,118,E,HV,0.5,112,100,1,1e-4,64.8,0,0,0,0,0,0
02/07/2022,00:00:00,717532,7,118,W,ML,0.5,448,100,550,0.0086,67.7,0,0,0,0,0,0
02/07/2022,00:00:00,717533,7,118,E,ML,0.5,446,100,430,0.007,67.2,0,0,0,0,0,0
02/07/2022,00:00:00,717534,7,118,E,HV,0.5,112,100,0,0,65,0,0,0,0,0,0
02/07/2022,00:00:00,717535,7,118,W,ML,0.6,447,100,631,0.0102,67.4,0,0,0,0,0,0
02/07/2022,00:00:00,717536,7,118,E,ML,0.6,447,100,493,0.009,67.4,0,0,0,0,0,0
02/07/2022,00:00:00,717537,7,118,W,ML,0.555,447,100,704,0.0106,68.2,0,0,0,0,0,0
02/07/2022,00:00:00,717539,7,118,E,ML,0.295,448,100,519,0.0078,68,0,0,0,0,0,0
02/07/2022,00:00:00,717540,7,118,E,HV,0.295,112,100,2,1e-4,64.9,0,0,0,0,0,0
02/07/2022,00:00:00,717541,7,118,E,ML,0.39,559,80,741,0.0111,68.4,0,0,0,0,0,0
02/07/2022,00:00:00,717542,7,118,E,HV,0.39,112,100,2,1e-4,64.9,0,0,0,0,0,0
02/07/2022,00:00:00,717543,7,118,E,ML,0.47,560,100,632,0.0079,70.2,0,0,0,0,0,0
02/07/2022,00:00:00,717544,7,118,W,ML,0.625,559,100,846,0.0096,70.9,0,0,0,0,0,0
02/07/2022,00:00:00,717545,7,118,E,HV,0.47,112,100,3,1e-4,65,0,0,0,0,0,0
02/07/2022,00:00:00,717546,7,118,W,ML,0.495,558,100,966,0.0124,70.2,0,0,0,0,0,0
02/07/2022,00:00:00,717547,7,118,E,ML,0.495,559,100,615,0.0063,69.7,0,0,0,0,0,0
02/07/2022,00:00:00,717549,7,118,W,ML,0.1,447,100,405,0.0051,68,0,0,0,0,0,0
02/07/2022,00:00:00,717553,7,118,E,ML,0.215,448,100,219,0.0032,67.4,0,0,0,0,0,0
02/07/2022,00:00:00,717554,7,118,W,ML,2.935,222,100,132,0.0042,67,0,0,0,0,0,0
02/07/2022,00:00:00,717557,7,118,W,ML,0.3,447,75,505,0.0107,67.9,0,0,0,0,0,0
02/07/2022,00:00:00,717558,7,118,W,ML,0.315,447,100,316,0.0048,68.5,0,0,0,0,0,0
02/07/2022,00:00:00,717560,7,118,E,ML,0.215,446,100,215,0.0029,67.1,0,0,0,0,0,0
02/07/2022,00:00:00,717562,7,118,W,ML,1.26,446,100,389,0.0056,67.8,0,0,0,0,0,0
02/07/2022,00:00:00,717565,7,118,E,ML,0.68,446,100,232,0.0031,68,0,0,0,0,0,0
02/07/2022,00:00:00,717566,7,118,W,ML,0.741,221,100,141,0.0042,67,0,0,0,0,0,0
02/07/2022,00:00:00,717568,7,118,E,ML,0.744,448,100,233,0.0032,68.4,0,0,0,0,0,0
02/07/2022,00:00:00,717570,7,134,E,ML,0.705,448,75,696,0.0135,64,0,0,0,0,0,0
02/07/2022,00:00:00,717571,7,134,W,ML,0.76,448,0,1161,0.0336,64.1,0,0,0,0,0,0.1
02/07/2022,00:00:00,717572,7,134,W,ML,0.74,448,0,950,0.0288,64.9,0,0,0,0,0,0
02/07/2022,00:00:00,717573,7,134,E,ML,0.55,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717576,7,134,W,ML,0.525,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717578,7,134,E,ML,0.39,0,0,1045,0.0188,62.1,0,0,0,0,0,0.1
02/07/2022,00:00:00,717580,7,134,E,ML,0.655,448,100,777,0.0125,68.5,0,0,0,0,0,0
02/07/2022,00:00:00,717582,7,134,W,ML,0.585,0,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717583,7,134,E,ML,0.68,435,100,831,0.0344,65.7,0.1,0.2,0.2,0.3,0.4,0.4
02/07/2022,00:00:00,717585,7,134,E,ML,0.285,0,0,1073,0.0258,64.9,0,0,0,0,0,0
02/07/2022,00:00:00,717586,7,134,E,HV,0.285,0,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717587,7,134,E,ML,0.29,559,100,826,0.0119,71.9,0,0,0,0,0,0
02/07/2022,00:00:00,717588,7,134,E,HV,0.29,112,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717590,7,134,W,ML,0.405,0,0,1200,0.0317,63.9,0,0,0,0,0,0
02/07/2022,00:00:00,717592,7,134,E,ML,0.405,0,0,638,0.0228,67,0,0,0,0,0,0
02/07/2022,00:00:00,717593,7,134,E,HV,0.405,0,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717595,7,134,E,ML,0.49,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717597,7,134,W,ML,0.49,447,100,718,0.011,69.4,0,0,0,0,0,0
02/07/2022,00:00:00,717599,7,134,W,ML,0.57,448,100,777,0.0148,68.8,0,0,0,0,0,0
02/07/2022,00:00:00,717601,7,134,E,ML,0.77,448,100,750,0.0104,69.7,0,0,0,0,0,0
02/07/2022,00:00:00,717603,7,134,W,ML,0.833,556,100,714,0.0121,71.6,0,0,0,0,0,0.1
02/07/2022,00:00:00,717604,7,134,W,HV,0.833,112,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717606,7,134,E,ML,0.526,340,50,598,0.0105,68,0,0,0,0,0,0
02/07/2022,00:00:00,717607,7,134,E,HV,0.526,112,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717608,7,170,S,ML,0.67,0,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717609,7,170,S,HV,0.67,0,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717610,7,170,S,ML,0.6,0,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717612,7,170,S,ML,0.35,0,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717613,7,170,S,ML,0.805,0,0,201,0.0082,65.2,0,0,0,0,0,0
02/07/2022,00:00:00,717614,7,170,S,ML,0.516,0,0,201,0.0082,65.2,0,0,0,0,0,0
02/07/2022,00:00:00,717615,7,210,W,ML,0.805,445,100,414,0.0116,66.2,0,0,0,0,0,0
02/07/2022,00:00:00,717617,7,210,E,ML,0.78,446,75,457,0.014,64,0,0,0,0,0,0
02/07/2022,00:00:00,717620,7,210,E,ML,0.78,446,100,304,0.0074,66.2,0,0,0,0,0,0
02/07/2022,00:00:00,717622,7,210,W,ML,0.745,445,75,638,0.0197,66.4,0,0,0,0,0,0.1
02/07/2022,00:00:00,717624,7,210,W,ML,0.326,559,100,516,0.0102,67.3,0,0,0,0,0,0
02/07/2022,00:00:00,717625,7,210,E,ML,0.651,448,75,407,0.0113,65.2,0,0,0,0,0,0
02/07/2022,00:00:00,717627,7,210,W,ML,0.479,224,100,26,7e-4,65.9,0,0,0,0,0,0
02/07/2022,00:00:00,717628,7,210,E,ML,0.339,112,0,201,0.0253,69.2,0,0,0,0,0,0
02/07/2022,00:00:00,717630,7,210,W,ML,0.39,446,100,592,0.0109,70.5,0,0,0,0,0,0
02/07/2022,00:00:00,717631,7,210,E,ML,0.455,446,100,651,0.0113,70,0,0,0,0,0,0
02/07/2022,00:00:00,717632,7,210,W,HV,2.64,112,100,46,0.0027,65,0,0,0,0,0,0
02/07/2022,00:00:00,717633,7,210,E,ML,0.675,672,100,996,0.0111,68.7,0,0,0,0,0,0.1
02/07/2022,00:00:00,717634,7,210,W,ML,0.56,560,100,978,0.0161,69,0,0,0,0,0,0
02/07/2022,00:00:00,717635,7,210,E,ML,0.71,560,100,1808,0.0284,68.4,0,0,0,0,0,0.1
02/07/2022,00:00:00,717637,7,210,W,ML,0.955,560,100,1027,0.0172,70.2,0,0,0,0,0,0.1
02/07/2022,00:00:00,717638,7,210,E,ML,0.58,560,100,993,0.012,70.5,0,0,0,0,0,0
02/07/2022,00:00:00,717640,7,210,E,ML,0.77,560,80,816,0.0109,69.4,0,0,0,0,0,0
02/07/2022,00:00:00,717641,7,210,E,HV,0.33,112,100,19,8e-4,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717642,7,210,W,ML,0.735,560,100,1089,0.0196,70.4,0,0,0,0,0,0
02/07/2022,00:00:00,717643,7,210,W,HV,0.735,112,100,56,0.0031,64.9,0,0,0,0,0,0
02/07/2022,00:00:00,717644,7,210,W,ML,0.57,559,100,1729,0.0493,55.4,0,0.1,1,2.1,3,3.8
02/07/2022,00:00:00,717645,7,210,W,HV,0.57,111,100,286,0.0184,65,0,0,0,0,0,0
02/07/2022,00:00:00,717646,7,210,E,ML,0.905,560,100,958,0.0141,70.5,0,0,0,0,0,0
02/07/2022,00:00:00,717649,7,210,W,ML,0.805,559,100,1130,0.0316,71.6,0,0,0,0,0,0.1
02/07/2022,00:00:00,717650,7,210,E,ML,0.675,559,100,953,0.0138,70.9,0,0,0,0,0,0
02/07/2022,00:00:00,717653,7,210,W,ML,0.414,560,100,1059,0.0183,72.1,0,0,0,0,0,0
02/07/2022,00:00:00,717654,7,210,E,ML,0.429,448,100,887,0.0168,66.6,0,0,0,0,0,0
02/07/2022,00:00:00,717657,7,210,W,ML,0.13,0,0,952,0.0334,67.3,0,0,0,0,0,0
02/07/2022,00:00:00,717659,7,210,E,ML,0.33,448,100,913,0.0177,66.7,0,0,0,0,0,0.1
02/07/2022,00:00:00,717660,7,710,N,ML,0.3,445,100,691,0.0159,66.7,0,0,0,0.1,0.1,0.1
02/07/2022,00:00:00,717661,7,210,W,ML,0.345,446,100,1076,0.0236,67.6,0,0,0,0,0,0.1
02/07/2022,00:00:00,717663,7,210,W,ML,0.155,448,100,995,0.0201,68.5,0,0,0,0,0,0
02/07/2022,00:00:00,717664,7,210,W,ML,0.62,448,100,982,0.0212,68.6,0,0,0,0,0,0
02/07/2022,00:00:00,717665,7,210,W,HV,0.62,112,100,62,0.0031,65,0,0,0,0,0,0
02/07/2022,00:00:00,717667,7,210,E,ML,0.83,448,100,950,0.0193,67.2,0,0,0,0,0,0.1
02/07/2022,00:00:00,717669,7,210,W,ML,0.6,446,100,1021,0.0225,68.5,0,0,0,0,0,0.1
02/07/2022,00:00:00,717670,7,210,W,HV,0.6,112,100,52,0.0022,65,0,0,0,0,0,0
02/07/2022,00:00:00,717672,7,210,E,ML,0.775,448,100,1010,0.0182,68,0,0,0,0,0.1,0.2
02/07/2022,00:00:00,717673,7,210,W,ML,0.3,448,100,678,0.0178,70,0,0,0,0,0,0
02/07/2022,00:00:00,717674,7,210,W,ML,0.21,446,100,1501,0.0364,66.5,0,0,0,0,0,0
02/07/2022,00:00:00,717675,7,210,W,ML,0.359,448,75,1458,0.0331,65.8,0,0,0,0,0,0.1
02/07/2022,00:00:00,717676,7,210,W,ML,0.51,0,0,1630,0.0455,67,0,0,0,0,0,0
02/07/2022,00:00:00,717677,7,210,W,HV,0.51,112,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717678,7,210,W,ML,0.375,560,100,1319,0.0232,71.2,0,0,0,0,0,0
02/07/2022,00:00:00,717682,7,210,W,ML,0.19,448,100,1297,0.0281,68.9,0,0,0,0,0,0
02/07/2022,00:00:00,717684,7,210,E,ML,0.13,448,75,1265,0.0247,68.3,0,0,0,0,0,0
02/07/2022,00:00:00,717685,7,210,W,ML,0.6,448,100,1266,0.0249,68.4,0,0,0,0,0,0.1
02/07/2022,00:00:00,717686,7,210,W,ML,0.29,306,50,1277,0.023,67.7,0,0,0,0,0,0
02/07/2022,00:00:00,717687,7,210,W,HV,0.29,112,100,150,0.0286,56.7,0,0,0,0,0.1,0.1
02/07/2022,00:00:00,717688,7,210,W,ML,0.4,440,75,1359,0.0347,65.4,0,0,0,0,0,0.1
02/07/2022,00:00:00,717689,7,210,W,HV,0.4,112,100,154,0.0079,64.7,0,0,0,0,0,0
02/07/2022,00:00:00,717692,7,210,E,ML,0.6,336,75,1311,0.0292,67.1,0,0,0,0,0,0.1
02/07/2022,00:00:00,717694,7,210,W,ML,0.65,442,75,1584,0.0485,59.3,0,0.1,0.5,1,1.4,1.9
02/07/2022,00:00:00,717695,7,210,W,HV,0.65,111,100,126,0.0068,64.9,0,0,0,0,0,0
02/07/2022,00:00:00,717696,7,405,N,ML,0.495,447,100,747,0.0104,69.4,0,0,0,0,0,0
02/07/2022,00:00:00,717697,7,405,S,ML,0.395,448,100,816,0.0098,69.5,0,0,0,0,0,0
02/07/2022,00:00:00,717699,7,405,S,ML,0.45,447,50,901,0.0178,66.6,0,0,0,0,0,0
02/07/2022,00:00:00,717701,7,405,N,ML,0.675,422,96,1075,0.0724,63.6,0,0.1,0.2,0.4,0.6,0.8
02/07/2022,00:00:00,717703,7,405,N,ML,0.505,447,100,1134,0.0239,66.8,0,0,0,0,0.1,0.1
02/07/2022,00:00:00,717706,7,405,N,ML,0.35,559,100,1346,0.0217,71.6,0,0,0,0,0,0
02/07/2022,00:00:00,717707,7,405,N,HV,0.35,112,100,17,0.0012,64.9,0,0,0,0,0,0
02/07/2022,00:00:00,717709,7,405,N,ML,0.27,557,80,905,0.0313,63.5,0.3,0.3,0.4,0.5,0.6,0.6
02/07/2022,00:00:00,717710,7,405,S,ML,0.42,560,80,1129,0.0178,69.1,0,0,0,0,0,0
02/07/2022,00:00:00,717711,7,405,N,ML,0.3,0,0,1237,0.0359,67.7,0,0,0,0,0,0
02/07/2022,00:00:00,717713,7,405,N,ML,0.175,0,0,754,0.0121,68.6,0,0,0,0,0,0
02/07/2022,00:00:00,717715,7,405,N,ML,0.325,0,0,4627,0.1911,56.3,0,0.1,0.5,1.2,1.9,2.9
02/07/2022,00:00:00,717717,7,405,N,ML,0.447,548,60,3598,0.1421,57.8,1.4,2.1,3,4,4.9,5.8
02/07/2022,00:00:00,717719,7,405,N,ML,0.317,557,100,1039,0.0149,70.3,0,0,0,0,0,0
02/07/2022,00:00:00,717720,7,405,N,ML,0.285,447,100,855,0.0159,68.3,0,0,0,0,0,0
02/07/2022,00:00:00,717721,7,405,N,ML,0.255,0,0,1159,0.0202,68.8,0,0,0,0,0,0
02/07/2022,00:00:00,717722,7,405,N,HV,0.255,0,0,16,9e-4,65,0,0,0,0,0,0
02/07/2022,00:00:00,717723,7,405,N,ML,0.425,426,75,782,0.0153,68.2,0,0,0,0,0,0
02/07/2022,00:00:00,717724,7,405,S,ML,0.425,387,50,906,0.0174,67.8,0,0,0,0,0,0
02/07/2022,00:00:00,717725,7,405,N,HV,0.425,112,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717727,7,405,N,ML,0.41,448,100,778,0.0119,69.7,0,0,0,0,0,0
02/07/2022,00:00:00,717729,7,405,N,ML,0.32,476,60,1677,0.0237,66.1,0,0,0,0,0,0
02/07/2022,00:00:00,717731,7,405,S,ML,0.47,446,100,1145,0.0159,69,0,0,0,0,0,0
02/07/2022,00:00:00,717733,7,405,N,ML,0.435,448,100,899,0.0161,68.8,0,0,0,0,0,0
02/07/2022,00:00:00,717735,7,405,N,ML,0.46,448,100,1027,0.0177,68.1,0,0,0,0,0,0
02/07/2022,00:00:00,717738,7,405,N,HV,0.275,112,100,144,0.0095,65.3,0,0,0,0,0,0
02/07/2022,00:00:00,717740,7,405,N,ML,0.315,560,80,959,0.0131,68,0,0,0,0,0,0
02/07/2022,00:00:00,717742,7,405,N,ML,0.515,447,100,758,0.0133,66.6,0,0,0,0,0,0
02/07/2022,00:00:00,717744,7,405,N,ML,0.575,448,100,1158,0.0221,67.9,0,0,0,0,0,0
02/07/2022,00:00:00,717746,7,405,S,ML,0.495,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717750,7,405,N,ML,0.505,336,75,915,0.0181,66.2,0,0,0,0,0,0
02/07/2022,00:00:00,717751,7,405,S,ML,0.27,401,75,1196,0.0257,66.2,0,0,0,0,0,0.1
02/07/2022,00:00:00,717752,7,405,N,ML,0.43,448,100,841,0.0141,69.1,0,0,0,0,0,0
02/07/2022,00:00:00,717753,7,405,S,ML,0.49,447,100,1155,0.0191,68.1,0,0,0,0,0,0
02/07/2022,00:00:00,717755,7,405,N,ML,0.595,283,48,801,0.2411,56,6.2,6.4,6.6,6.8,6.9,7
02/07/2022,00:00:00,717756,7,405,N,HV,0.595,112,100,121,0.0037,65.3,0,0,0,0,0,0
02/07/2022,00:00:00,717758,7,405,N,ML,0.415,0,0,744,0.0204,64.5,0,0,0,0,0,0
02/07/2022,00:00:00,717759,7,405,N,HV,0.415,0,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717760,7,405,N,ML,0.48,445,100,948,0.0179,67.9,0,0,0,0,0,0
02/07/2022,00:00:00,717761,7,405,N,HV,0.48,112,100,15,0.001,64.9,0,0,0,0,0,0
02/07/2022,00:00:00,717763,7,405,N,ML,0.505,448,50,1069,0.0213,66.3,0,0,0,0,0,0
02/07/2022,00:00:00,717765,7,405,N,ML,0.205,447,100,1033,0.0165,67.5,0,0,0,0,0,0
02/07/2022,00:00:00,717766,7,405,S,ML,0.47,560,80,1810,0.0254,67.8,0,0,0,0,0,0.1
02/07/2022,00:00:00,717769,7,405,N,ML,0.41,448,100,649,0.011,69,0,0,0,0,0,0
02/07/2022,00:00:00,717770,7,710,N,ML,0.36,447,50,1183,0.0259,69,0,0,0,0,0,0
02/07/2022,00:00:00,717772,7,405,S,ML,0.385,0,0,3393,0.031,69.6,0,0,0,0,0,0
02/07/2022,00:00:00,717776,7,405,N,ML,0.385,0,0,2105,0.0313,69.5,0,0,0,0,0,0
02/07/2022,00:00:00,717777,7,405,N,ML,0.125,0,0,1915,0.0335,63.3,0,0,0,0,0,0
02/07/2022,00:00:00,717779,7,405,N,ML,0.745,0,0,1805,0.0412,63.7,0,0,0,0,0,0.1
02/07/2022,00:00:00,717787,7,405,N,ML,0.485,0,0,1900,0.0256,67.1,0,0,0,0,0,0
02/07/2022,00:00:00,717788,7,405,S,ML,0.48,0,0,1598,0.0204,67.4,0,0,0,0,0,0
02/07/2022,00:00:00,717790,7,405,N,ML,0.375,559,100,1774,0.0204,70.7,0,0,0,0,0,0
02/07/2022,00:00:00,717794,7,405,N,ML,0.485,449,60,2110,0.0348,68.4,0,0,0,0,0,0
02/07/2022,00:00:00,717795,7,405,S,ML,0.35,628,67,3416,0.0668,58.4,0.2,0.3,0.5,1.1,1.7,2.6
02/07/2022,00:00:00,717797,7,405,N,ML,0.415,560,100,1647,0.0209,70.7,0,0,0,0,0,0
02/07/2022,00:00:00,717798,7,405,N,ML,0.405,112,20,1636,0.0222,67.7,0,0,0,0,0,0
02/07/2022,00:00:00,717799,7,405,N,ML,0.425,0,0,2032,0.0481,66.7,0,0,0,0,0,0
02/07/2022,00:00:00,717800,7,405,N,ML,0.51,525,60,2550,0.0581,58.4,0.1,0.6,1.2,1.8,2.5,3.3
02/07/2022,00:00:00,717801,7,405,N,ML,0.615,560,0,1620,0.0254,68.4,0,0,0,0,0,0
02/07/2022,00:00:00,717804,7,405,N,ML,0.515,448,80,1804,0.0251,70.4,0,0,0,0,0,0
02/07/2022,00:00:00,717806,7,405,N,ML,0.585,560,100,1737,0.0244,68.3,0,0,0,0,0,0
02/07/2022,00:00:00,717807,7,405,S,ML,0.795,559,60,1342,0.0264,65.5,0,0,0,0,0.1,0.2
02/07/2022,00:00:00,717809,7,405,S,ML,0.475,550,80,1415,0.0247,72.5,0,0,0,0,0,0
02/07/2022,00:00:00,717813,7,101,S,ML,0.275,336,100,933,0.0245,67.3,0,0,0,0,0,0
02/07/2022,00:00:00,717814,7,405,N,ML,0.54,336,75,1295,0.0215,68.2,0,0,0,0,0,0
02/07/2022,00:00:00,717816,7,405,S,ML,0.54,560,100,1389,0.026,68.4,0,0,0,0,0,0
02/07/2022,00:00:00,717818,7,405,N,ML,0.45,448,100,1397,0.0236,68.5,0,0,0,0,0,0
02/07/2022,00:00:00,717819,7,405,N,ML,0.78,448,100,1391,0.0251,68.8,0,0,0,0,0,0
02/07/2022,00:00:00,717821,7,405,S,ML,0.485,447,100,661,0.0121,66,0,0,0,0,0,0
02/07/2022,00:00:00,717822,7,405,S,HV,0.485,112,100,206,0.0169,64.7,0,0,0,0,0,0
02/07/2022,00:00:00,717823,7,405,N,ML,0.86,222,25,1366,0.0317,66,0,0,0,0,0,0
02/07/2022,00:00:00,717824,7,405,S,ML,0.73,0,0,729,0.0137,68.4,0,0,0,0,0,0
02/07/2022,00:00:00,717825,7,405,N,ML,0.835,447,100,1231,0.0232,68.4,0,0,0,0,0,0
02/07/2022,00:00:00,717826,7,405,S,ML,0.595,0,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717827,7,405,N,ML,0.915,0,0,1440,0.0407,62.9,0,0,0,0,0,0.3
02/07/2022,00:00:00,717828,7,405,S,ML,0.255,672,0,1049,0.016,66.6,0,0,0,0,0,0
02/07/2022,00:00:00,717829,7,405,S,ML,0.755,670,100,860,0.01,69.7,0,0,0,0,0,0
02/07/2022,00:00:00,717831,7,605,N,ML,1.057,446,100,453,0.0063,66.2,0,0,0,0,0,0
02/07/2022,00:00:00,717832,7,605,S,ML,1.042,445,100,649,0.0092,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717833,7,605,S,ML,0.175,448,75,691,0.0096,65.6,0,0,0,0,0,0
02/07/2022,00:00:00,717836,7,605,N,ML,0.175,444,100,467,0.0098,68,0,0,0,0,0,0
02/07/2022,00:00:00,717838,7,605,S,ML,0.305,0,0,642,0.0096,65.4,0,0,0,0,0,0
02/07/2022,00:00:00,717839,7,605,N,ML,0.3,336,75,600,0.0078,67.4,0,0,0,0,0,0
02/07/2022,00:00:00,717842,7,605,S,ML,0.47,447,100,640,0.0089,67.8,0,0,0,0,0,0
02/07/2022,00:00:00,717843,7,605,S,ML,0.325,446,100,598,0.0075,68.3,0,0,0,0,0,0
02/07/2022,00:00:00,717844,7,605,N,ML,0.255,448,50,898,0.0157,66.8,0,0,0,0,0,0
02/07/2022,00:00:00,717846,7,605,S,ML,0.255,448,75,857,0.0145,68.4,0,0,0,0,0,0
02/07/2022,00:00:00,717847,7,605,S,ML,0.265,447,100,759,0.0112,69,0,0,0,0,0,0
02/07/2022,00:00:00,717848,7,605,S,ML,0.23,0,0,1557,0.0246,68.7,0,0,0,0,0,0
02/07/2022,00:00:00,717850,7,605,N,ML,0.26,447,100,578,0.0088,66,0,0,0,0,0,0
02/07/2022,00:00:00,717851,7,605,N,ML,0.315,0,0,959,0.0192,63.3,0,0,0,0,0,0
02/07/2022,00:00:00,717853,7,605,S,ML,0.315,335,75,772,0.0106,67.7,0,0,0,0,0,0
02/07/2022,00:00:00,717854,7,605,N,ML,0.49,0,0,1562,0.0246,69.4,0,0,0,0,0,0
02/07/2022,00:00:00,717857,7,605,N,ML,0.285,0,0,2071,0.035,64.7,0,0,0,0,0,0
02/07/2022,00:00:00,717858,7,605,N,ML,0.245,560,100,1148,0.014,70,0,0,0,0,0,0
02/07/2022,00:00:00,717859,7,605,S,ML,0.225,558,100,1164,0.0124,69.8,0,0,0,0,0,0
02/07/2022,00:00:00,717862,7,605,S,ML,0.275,560,80,1374,0.0158,66.5,0,0,0,0,0,0
02/07/2022,00:00:00,717863,7,605,N,ML,0.26,559,40,1651,0.0255,69.2,0,0,0,0,0,0
02/07/2022,00:00:00,717864,7,605,N,ML,0.435,0,0,1643,0.0332,66.7,0,0,0,0,0,0
02/07/2022,00:00:00,717865,7,605,S,ML,0.42,560,100,1194,0.0139,69.6,0,0,0,0,0,0
02/07/2022,00:00:00,717867,7,605,S,ML,0.275,446,80,1331,0.0178,67.7,0,0,0,0,0,0
02/07/2022,00:00:00,717871,7,605,S,ML,0.24,0,0,1922,0.0366,66.1,0,0,0,0,0,0
02/07/2022,00:00:00,717872,7,605,S,ML,0.632,0,0,1383,0.0348,64,0,0,0,0,0,0.1
02/07/2022,00:00:00,717875,7,605,N,ML,0.55,559,100,1069,0.0118,69.2,0,0,0,0,0,0
02/07/2022,00:00:00,717876,7,605,N,HV,0.975,112,0,201,0.0082,65.1,0,0,0,0,0,0
02/07/2022,00:00:00,717877,7,605,S,ML,0.705,275,0,1847,0.0321,68.3,0,0,0,0,0,0
02/07/2022,00:00:00,717879,7,605,N,ML,0.547,0,0,1847,0.0321,68.3,0,0,0,0,0,0
02/07/2022,00:00:00,717881,7,605,N,ML,0.579,0,0,2226,0.0305,69.8,0,0,0,0,0,0
02/07/2022,00:00:00,717882,7,605,N,HV,0.579,0,0,201,0.0082,65.1,0,0,0,0,0,0
