date,time,Station,District,Route,Direction of Travel,Lane Type,Station Length,Samples,% Observed,Total Flow,Avg Occupancy,Avg Speed,Delay (V_t=35),Delay (V_t=40),Delay (V_t=45),Delay (V_t=50),Delay (V_t=55),Delay (V_t=60)
02/10/2022,00:00:00,717491,7,101,N,ML,0.5,0,0,2944,0.0442,66.7,0,0,0,0,0,0
02/10/2022,00:00:00,717492,7,101,N,ML,0.699,0,0,2264,0.0338,70.2,0,0,0,0,0,0
02/10/2022,00:00:00,717493,7,101,S,ML,0.76,0,0,1502,0.0268,69.1,0,0,0,0,0,0
02/10/2022,00:00:00,717495,7,101,S,ML,0.45,598,60,1837,0.0277,67.9,0,0,0,0,0,0
02/10/2022,00:00:00,717497,7,101,N,ML,0.45,596,40,2776,0.0313,75.3,0,0,0,0,0,0
02/10/2022,00:00:00,717498,7,101,N,ML,0.45,600,100,2111,0.0296,68.4,0,0,0,0,0,0.1
02/10/2022,00:00:00,717499,7,101,S,ML,0.55,243,0,2026,0.0367,68.1,0,0,0,0,0,0
02/10/2022,00:00:00,717501,7,101,N,ML,0.55,597,100,1652,0.0266,60.2,0,0,0,0,0,0.5
02/10/2022,00:00:00,717502,7,101,N,ML,0.341,720,67,2011,0.0274,66.8,0,0,0,0,0,0.1
02/10/2022,00:00:00,717504,7,101,S,ML,0.475,0,0,2237,0.0427,66.3,0,0,0,0,0,0
02/10/2022,00:00:00,717508,7,101,S,ML,0.58,600,40,1651,0.0311,65.6,0,0,0,0,0,0.1
02/10/2022,00:00:00,717510,7,101,N,ML,0.58,477,80,2155,0.1017,54.2,32.8,33.4,34,34.5,35.1,35.7
02/10/2022,00:00:00,717511,7,101,S,ML,0.96,592,60,1498,0.0267,66.6,0,0,0,0,0,0.1
02/10/2022,00:00:00,717513,7,101,N,ML,0.555,600,60,1813,0.0293,66.6,0,0,0,0,0,0
02/10/2022,00:00:00,717514,7,101,S,ML,0.87,600,80,910,0.0136,67.4,0,0,0,0,0,0
02/10/2022,00:00:00,717515,7,101,N,ML,0.315,599,80,1290,0.0247,63.9,0,0,0,0,0,0.1
02/10/2022,00:00:00,717516,7,101,S,ML,0.765,600,100,793,0.04,35,3.5,4.4,5.2,5.9,6.6,7.4
02/10/2022,00:00:00,717517,7,101,N,ML,0.875,599,100,1805,0.0264,58.8,0.3,0.8,1.3,1.8,2.4,3.2
02/10/2022,00:00:00,717518,7,101,S,ML,0.77,85,15,900,0.0258,64.8,0,0,0,0,0,0
02/10/2022,00:00:00,717519,7,101,N,ML,0.68,240,40,2271,0.0354,64.3,0,0,0,0,0,0.3
02/10/2022,00:00:00,717520,7,101,S,ML,0.515,0,0,1822,0.0434,63.5,0,0,0,0,0,0.1
02/10/2022,00:00:00,717522,7,101,N,ML,0.67,240,0,1248,0.0301,67.5,0,0,0,0,0,0
02/10/2022,00:00:00,717524,7,101,N,ML,0.455,480,100,786,0.0169,66.4,0,0,0,0,0,0.1
02/10/2022,00:00:00,717525,7,118,E,ML,0.55,480,100,249,0.0045,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717526,7,118,E,HV,0.55,120,100,1,1e-4,65,0,0,0,0,0,0
02/10/2022,00:00:00,717528,7,118,W,ML,0.5,479,100,427,0.0061,68.3,0,0,0,0,0,0
02/10/2022,00:00:00,717530,7,118,E,ML,0.5,360,75,407,0.0082,67.8,0,0,0,0,0,0
02/10/2022,00:00:00,717531,7,118,E,HV,0.5,120,100,1,0,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717532,7,118,W,ML,0.5,480,100,552,0.0089,67.8,0,0,0,0,0,0
02/10/2022,00:00:00,717533,7,118,E,ML,0.5,480,100,562,0.0094,67.5,0,0,0,0,0,0
02/10/2022,00:00:00,717534,7,118,E,HV,0.5,120,100,2,1e-4,65,0,0,0,0,0,0
02/10/2022,00:00:00,717535,7,118,W,ML,0.6,480,100,650,0.011,67.2,0,0,0,0,0,0
02/10/2022,00:00:00,717536,7,118,E,ML,0.6,480,100,716,0.0134,67.7,0,0,0,0,0,0
02/10/2022,00:00:00,717537,7,118,W,ML,0.555,480,100,731,0.0117,67.6,0,0,0,0,0,0
02/10/2022,00:00:00,717539,7,118,E,ML,0.295,478,100,716,0.0109,68.8,0,0,0,0,0,0
02/10/2022,00:00:00,717540,7,118,E,HV,0.295,120,100,2,1e-4,64.9,0,0,0,0,0,0
02/10/2022,00:00:00,717541,7,118,E,ML,0.39,600,80,960,0.0137,68.7,0,0,0,0,0,0
02/10/2022,00:00:00,717542,7,118,E,HV,0.39,120,100,2,1e-4,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717543,7,118,E,ML,0.47,599,100,825,0.0106,70.5,0,0,0,0,0,0
02/10/2022,00:00:00,717544,7,118,W,ML,0.625,597,100,872,0.0102,70.5,0,0,0,0,0,0
02/10/2022,00:00:00,717545,7,118,E,HV,0.47,120,100,2,1e-4,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717546,7,118,W,ML,0.495,598,100,1007,0.0142,68.3,0,0,0,0,0,0
02/10/2022,00:00:00,717547,7,118,E,ML,0.495,599,100,790,0.0083,69.8,0,0,0,0,0,0
02/10/2022,00:00:00,717549,7,118,W,ML,0.1,478,100,435,0.0058,67.5,0,0,0,0,0,0
02/10/2022,00:00:00,717553,7,118,E,ML,0.215,478,100,277,0.0044,67.7,0,0,0,0,0,0
02/10/2022,00:00:00,717554,7,118,W,ML,2.935,236,100,162,0.0054,67.3,0,0,0,0,0,0
02/10/2022,00:00:00,717557,7,118,W,ML,0.3,478,75,568,0.0119,68,0,0,0,0,0,0
02/10/2022,00:00:00,717558,7,118,W,ML,0.315,478,100,351,0.0057,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717560,7,118,E,ML,0.215,479,100,269,0.0037,67.5,0,0,0,0,0,0
02/10/2022,00:00:00,717562,7,118,W,ML,1.26,476,100,436,0.0065,67.8,0,0,0,0,0,0
02/10/2022,00:00:00,717565,7,118,E,ML,0.68,479,100,275,0.004,68,0,0,0,0,0,0
02/10/2022,00:00:00,717566,7,118,W,ML,0.741,237,100,169,0.0058,67.3,0,0,0,0,0,0
02/10/2022,00:00:00,717568,7,118,E,ML,0.744,480,100,283,0.0044,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717570,7,134,E,ML,0.705,479,75,635,0.0137,62.5,0,0,0,0,0,0.1
02/10/2022,00:00:00,717571,7,134,W,ML,0.76,480,0,1032,0.0333,63.6,0,0,0,0,0,0.1
02/10/2022,00:00:00,717572,7,134,W,ML,0.74,480,0,894,0.0284,65,0,0,0,0,0,0
02/10/2022,00:00:00,717573,7,134,E,ML,0.55,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717576,7,134,W,ML,0.525,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717578,7,134,E,ML,0.39,0,0,1285,0.028,56.4,0,0,0,0.1,0.3,0.7
02/10/2022,00:00:00,717580,7,134,E,ML,0.655,480,100,923,0.0193,64.5,0,0,0,0,0.1,0.3
02/10/2022,00:00:00,717582,7,134,W,ML,0.585,0,0,168,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717583,7,134,E,ML,0.68,478,100,1012,0.021,65.6,0,0,0,0,0,0.1
02/10/2022,00:00:00,717585,7,134,E,ML,0.285,0,0,1280,0.0364,63.7,0,0,0,0,0,0
02/10/2022,00:00:00,717586,7,134,E,HV,0.285,0,0,167,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717587,7,134,E,ML,0.29,598,100,1013,0.0179,69.5,0,0,0,0,0,0
02/10/2022,00:00:00,717588,7,134,E,HV,0.29,120,0,167,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717590,7,134,W,ML,0.405,0,0,1041,0.0298,64.2,0,0,0,0,0,0
02/10/2022,00:00:00,717592,7,134,E,ML,0.405,0,0,333,0.0176,66.9,0,0,0,0,0,0
02/10/2022,00:00:00,717593,7,134,E,HV,0.405,0,0,167,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717595,7,134,E,ML,0.49,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717597,7,134,W,ML,0.49,479,100,660,0.0121,68.5,0,0,0,0,0,0
02/10/2022,00:00:00,717599,7,134,W,ML,0.57,478,100,767,0.0169,66.4,0,0,0,0,0,0
02/10/2022,00:00:00,717601,7,134,E,ML,0.77,479,100,798,0.0144,66.9,0,0,0,0,0,0
02/10/2022,00:00:00,717603,7,134,W,ML,0.833,598,100,668,0.0125,70.5,0,0,0,0,0.1,0.1
02/10/2022,00:00:00,717604,7,134,W,HV,0.833,120,0,167,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717606,7,134,E,ML,0.526,408,50,699,0.017,61.6,0,0,0,0.2,0.3,0.5
02/10/2022,00:00:00,717607,7,134,E,HV,0.526,120,0,167,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717608,7,170,S,ML,0.67,0,0,168,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717609,7,170,S,HV,0.67,0,0,167,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717610,7,170,S,ML,0.6,0,0,168,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717612,7,170,S,ML,0.35,0,0,168,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717613,7,170,S,ML,0.805,0,0,167,0.007,65.2,0,0,0,0,0,0
02/10/2022,00:00:00,717614,7,170,S,ML,0.516,0,0,167,0.007,65.2,0,0,0,0,0,0
02/10/2022,00:00:00,717615,7,210,W,ML,0.805,476,100,406,0.014,67.2,0,0,0,0,0,0
02/10/2022,00:00:00,717617,7,210,E,ML,0.78,478,50,593,0.0181,62.9,0,0,0,0,0,0
02/10/2022,00:00:00,717620,7,210,E,ML,0.78,479,100,307,0.0069,68.6,0,0,0,0,0,0
02/10/2022,00:00:00,717622,7,210,W,ML,0.745,479,75,611,0.0218,67.1,0,0,0,0,0,0
02/10/2022,00:00:00,717624,7,210,W,ML,0.326,599,100,534,0.0127,68.6,0,0,0,0,0,0
02/10/2022,00:00:00,717625,7,210,E,ML,0.651,479,75,399,0.0107,68.5,0,0,0,0,0,0
02/10/2022,00:00:00,717627,7,210,W,ML,0.479,240,100,48,0.0012,66.3,0,0,0,0,0,0
02/10/2022,00:00:00,717628,7,210,E,ML,0.339,120,0,238,0.0332,63.3,0,0,0,0,0,0
02/10/2022,00:00:00,717630,7,210,W,ML,0.39,479,100,517,0.0114,69.7,0,0,0,0,0,0
02/10/2022,00:00:00,717631,7,210,E,ML,0.455,480,100,793,0.0203,59.8,0,0.1,0.2,0.3,0.4,0.6
02/10/2022,00:00:00,717632,7,210,W,HV,2.64,120,100,19,0.0011,65,0,0,0,0,0,0
02/10/2022,00:00:00,717633,7,210,E,ML,0.675,720,100,1077,0.014,68.9,0,0,0,0,0,0.1
02/10/2022,00:00:00,717634,7,210,W,ML,0.56,599,100,974,0.0187,70.1,0,0,0,0,0,0
02/10/2022,00:00:00,717635,7,210,E,ML,0.71,600,100,1969,0.0384,67.9,0,0,0,0,0,0.2
02/10/2022,00:00:00,717637,7,210,W,ML,0.955,599,100,996,0.0202,71.2,0,0,0,0,0,0
02/10/2022,00:00:00,717638,7,210,E,ML,0.58,600,100,1092,0.0126,71.7,0,0,0,0,0,0
02/10/2022,00:00:00,717640,7,210,E,ML,0.77,599,80,890,0.0124,68.7,0,0,0,0,0,0
02/10/2022,00:00:00,717641,7,210,E,HV,0.33,120,100,17,7e-4,65,0,0,0,0,0,0
02/10/2022,00:00:00,717642,7,210,W,ML,0.735,600,100,981,0.0214,71,0,0,0,0,0,0
02/10/2022,00:00:00,717643,7,210,W,HV,0.735,120,100,27,0.0013,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717644,7,210,W,ML,0.57,597,100,1108,0.0319,68.6,0,0,0,0,0,0
02/10/2022,00:00:00,717645,7,210,W,HV,0.57,120,100,235,0.016,64.4,0,0,0,0,0,0
02/10/2022,00:00:00,717646,7,210,E,ML,0.905,600,100,1042,0.0178,71.6,0,0,0,0,0,0
02/10/2022,00:00:00,717649,7,210,W,ML,0.805,600,100,1000,0.038,69.5,0,0,0.1,0.1,0.3,0.4
02/10/2022,00:00:00,717650,7,210,E,ML,0.675,600,100,1081,0.0182,72.4,0,0,0,0,0,0
02/10/2022,00:00:00,717653,7,210,W,ML,0.414,592,80,964,0.0241,70.9,0,0,0,0,0,0
02/10/2022,00:00:00,717654,7,210,E,ML,0.429,480,100,987,0.0214,70.6,0,0,0,0,0,0
02/10/2022,00:00:00,717657,7,210,W,ML,0.13,0,0,1062,0.034,67,0,0,0,0,0,0
02/10/2022,00:00:00,717659,7,210,E,ML,0.33,479,100,1014,0.0225,69.5,0,0,0,0,0,0
02/10/2022,00:00:00,717660,7,710,N,ML,0.3,480,100,938,0.0221,72.6,0,0,0,0,0,0
02/10/2022,00:00:00,717661,7,210,W,ML,0.345,478,100,978,0.0296,65.5,0,0,0.1,0.1,0.1,0.2
02/10/2022,00:00:00,717663,7,210,W,ML,0.155,480,100,884,0.0223,68.6,0,0,0,0,0,0
02/10/2022,00:00:00,717664,7,210,W,ML,0.62,480,100,858,0.0259,67.5,0,0,0,0.1,0.1,0.2
02/10/2022,00:00:00,717665,7,210,W,HV,0.62,120,100,29,0.0015,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717667,7,210,E,ML,0.83,480,100,1049,0.0273,69.9,0,0,0,0,0,0
02/10/2022,00:00:00,717669,7,210,W,ML,0.6,480,100,913,0.0241,69.2,0,0,0,0,0,0
02/10/2022,00:00:00,717670,7,210,W,HV,0.6,120,100,29,0.0013,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717672,7,210,E,ML,0.775,479,100,1106,0.0233,70.4,0,0,0,0,0,0
02/10/2022,00:00:00,717673,7,210,W,ML,0.3,479,100,610,0.0206,68.9,0,0,0,0,0,0
02/10/2022,00:00:00,717674,7,210,W,ML,0.21,479,100,1276,0.0383,66.4,0,0,0,0,0,0
02/10/2022,00:00:00,717675,7,210,W,ML,0.359,480,75,1305,0.036,64.9,0,0,0,0,0,0.1
02/10/2022,00:00:00,717676,7,210,W,ML,0.51,0,0,1666,0.0476,67.2,0,0,0,0,0,0
02/10/2022,00:00:00,717677,7,210,W,HV,0.51,120,0,167,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717678,7,210,W,ML,0.375,600,100,1171,0.026,71.1,0,0,0,0,0,0
02/10/2022,00:00:00,717682,7,210,W,ML,0.19,479,100,1132,0.0314,68,0,0,0,0,0,0
02/10/2022,00:00:00,717684,7,210,E,ML,0.13,480,100,1368,0.0336,69.4,0,0,0,0,0,0
02/10/2022,00:00:00,717685,7,210,W,ML,0.6,480,100,1124,0.0288,68.6,0,0,0,0,0,0
02/10/2022,00:00:00,717686,7,210,W,ML,0.29,341,50,1108,0.0277,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717687,7,210,W,HV,0.29,119,100,77,0.0364,49.5,0,0,0.1,0.1,0.1,0.1
02/10/2022,00:00:00,717688,7,210,W,ML,0.4,480,75,1243,0.0429,66.8,0,0,0,0,0,0
02/10/2022,00:00:00,717689,7,210,W,HV,0.4,120,100,72,0.0035,65,0,0,0,0,0,0
02/10/2022,00:00:00,717692,7,210,E,ML,0.6,360,75,1372,0.038,69.8,0,0,0,0,0,0
02/10/2022,00:00:00,717694,7,210,W,ML,0.65,477,75,1457,0.0643,51.5,1.4,2.1,2.8,3.5,4.3,5.1
02/10/2022,00:00:00,717695,7,210,W,HV,0.65,120,100,48,0.0026,64.9,0,0,0,0,0,0
02/10/2022,00:00:00,717696,7,405,N,ML,0.495,480,100,879,0.0137,68.6,0,0,0,0,0,0
02/10/2022,00:00:00,717697,7,405,S,ML,0.395,478,100,884,0.0124,68.5,0,0,0,0,0,0
02/10/2022,00:00:00,717699,7,405,S,ML,0.45,457,50,1023,0.0232,65.9,0,0,0,0,0,0
02/10/2022,00:00:00,717701,7,405,N,ML,0.675,480,100,1040,0.0213,69.2,0,0,0,0,0,0
02/10/2022,00:00:00,717703,7,405,N,ML,0.505,480,50,1310,0.0317,66.5,0,0,0,0,0,0
02/10/2022,00:00:00,717706,7,405,N,ML,0.35,598,100,1112,0.0181,72.6,0,0,0,0,0,0
02/10/2022,00:00:00,717707,7,405,N,HV,0.35,120,100,21,0.0014,65,0,0,0,0,0,0
02/10/2022,00:00:00,717709,7,405,N,ML,0.27,475,60,942,0.0188,70.8,0,0,0,0,0,0
02/10/2022,00:00:00,717710,7,405,S,ML,0.42,600,60,1291,0.0244,66.5,0,0,0,0,0,0
02/10/2022,00:00:00,717711,7,405,N,ML,0.3,0,0,1482,0.0396,66.9,0,0,0,0,0,0
02/10/2022,00:00:00,717713,7,405,N,ML,0.175,0,0,733,0.0137,67.8,0,0,0,0,0,0
02/10/2022,00:00:00,717715,7,405,N,ML,0.325,0,0,4367,0.1498,59,0,0,0,0.2,0.8,1.6
02/10/2022,00:00:00,717717,7,405,N,ML,0.447,596,60,3350,0.1202,60.9,0.2,0.3,0.4,0.6,1.1,2
02/10/2022,00:00:00,717719,7,405,N,ML,0.317,600,80,1110,0.0206,67.5,0,0,0,0,0,0.1
02/10/2022,00:00:00,717720,7,405,N,ML,0.285,480,100,835,0.0169,67.9,0,0,0,0,0,0
02/10/2022,00:00:00,717721,7,405,N,ML,0.255,0,0,1181,0.021,68.5,0,0,0,0,0,0
02/10/2022,00:00:00,717722,7,405,N,HV,0.255,0,0,5,3e-4,64.9,0,0,0,0,0,0
02/10/2022,00:00:00,717723,7,405,N,ML,0.425,436,100,1075,0.2598,43.8,23.5,24.1,24.6,25,25.3,25.6
02/10/2022,00:00:00,717724,7,405,S,ML,0.425,354,50,917,0.0193,67.2,0,0,0,0,0,0
02/10/2022,00:00:00,717725,7,405,N,HV,0.425,102,0,167,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717727,7,405,N,ML,0.41,480,100,689,0.0112,69.3,0,0,0,0,0,0
02/10/2022,00:00:00,717729,7,405,N,ML,0.32,562,60,1488,0.0251,68.6,0,0,0,0,0,0
02/10/2022,00:00:00,717731,7,405,S,ML,0.47,480,100,1500,0.0223,68.6,0,0,0,0,0,0
02/10/2022,00:00:00,717733,7,405,N,ML,0.435,480,100,798,0.0158,68,0,0,0,0,0,0
02/10/2022,00:00:00,717735,7,405,N,ML,0.46,480,100,967,0.0194,67.9,0,0,0,0,0,0
02/10/2022,00:00:00,717738,7,405,N,HV,0.275,120,100,121,0.0105,63,0,0,0,0,0,0
02/10/2022,00:00:00,717740,7,405,N,ML,0.315,600,80,856,0.0126,67.9,0,0,0,0,0,0
02/10/2022,00:00:00,717742,7,405,N,ML,0.515,477,100,620,0.0114,66.8,0,0,0,0,0,0
02/10/2022,00:00:00,717744,7,405,N,ML,0.575,478,100,890,0.018,66.8,0,0,0,0,0,0.1
02/10/2022,00:00:00,717746,7,405,S,ML,0.495,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717750,7,405,N,ML,0.505,360,75,739,0.0156,65.4,0,0,0,0,0,0
02/10/2022,00:00:00,717751,7,405,S,ML,0.27,475,75,1283,0.0286,67.2,0,0,0,0,0,0
02/10/2022,00:00:00,717752,7,405,N,ML,0.43,480,100,776,0.0147,69,0,0,0,0,0,0
02/10/2022,00:00:00,717753,7,405,S,ML,0.49,480,100,1241,0.0221,67.8,0,0,0,0,0,0.1
02/10/2022,00:00:00,717755,7,405,N,ML,0.595,348,25,1598,0.0837,51.2,1.1,1.5,2.1,2.9,3.7,4.5
02/10/2022,00:00:00,717756,7,405,N,HV,0.595,120,100,26,9e-4,65.3,0,0,0,0,0,0
02/10/2022,00:00:00,717758,7,405,N,ML,0.415,0,0,985,0.0273,61.1,0,0,0,0,0,0.2
02/10/2022,00:00:00,717759,7,405,N,HV,0.415,0,0,167,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717760,7,405,N,ML,0.48,478,100,874,0.0207,66.4,0,0,0,0,0.1,0.1
02/10/2022,00:00:00,717761,7,405,N,HV,0.48,120,100,7,4e-4,65,0,0,0,0,0,0
02/10/2022,00:00:00,717763,7,405,N,ML,0.505,480,100,933,0.0195,67.4,0,0,0,0,0,0
02/10/2022,00:00:00,717765,7,405,N,ML,0.205,479,100,983,0.0176,66.6,0,0,0,0,0,0
02/10/2022,00:00:00,717766,7,405,S,ML,0.47,599,80,1942,0.0289,67.5,0,0,0,0,0,0.1
02/10/2022,00:00:00,717769,7,405,N,ML,0.41,480,100,637,0.0123,68.9,0,0,0,0,0,0
02/10/2022,00:00:00,717770,7,710,N,ML,0.36,477,100,807,0.0173,69.3,0,0,0,0,0,0
02/10/2022,00:00:00,717772,7,405,S,ML,0.385,0,0,3070,0.0324,69.1,0,0,0,0,0,0
02/10/2022,00:00:00,717776,7,405,N,ML,0.385,0,0,1889,0.031,69,0,0,0,0,0,0
02/10/2022,00:00:00,717777,7,405,N,ML,0.125,0,0,1797,0.0358,62.5,0,0,0,0,0,0.1
02/10/2022,00:00:00,717779,7,405,N,ML,0.745,0,0,1721,0.0418,63.4,0,0,0,0,0,0.1
02/10/2022,00:00:00,717787,7,405,N,ML,0.485,0,0,1922,0.0276,67.4,0,0,0,0,0,0
02/10/2022,00:00:00,717788,7,405,S,ML,0.48,0,0,1703,0.0206,67.5,0,0,0,0,0,0
02/10/2022,00:00:00,717790,7,405,N,ML,0.375,600,100,1764,0.0222,70.8,0,0,0,0,0,0
02/10/2022,00:00:00,717794,7,405,N,ML,0.485,481,80,2026,0.0331,70.9,0,0,0,0,0,0
02/10/2022,00:00:00,717795,7,405,S,ML,0.35,718,67,3342,0.0544,68.3,0,0,0,0,0,0.2
02/10/2022,00:00:00,717797,7,405,N,ML,0.415,599,100,1675,0.0228,70.2,0,0,0,0,0,0
02/10/2022,00:00:00,717798,7,405,N,ML,0.405,120,20,1922,0.0254,69.2,0,0,0,0,0,0
02/10/2022,00:00:00,717799,7,405,N,ML,0.425,0,0,2420,0.0536,70.1,0,0,0,0,0,0
02/10/2022,00:00:00,717800,7,405,N,ML,0.51,600,60,3266,0.0535,74.9,0,0,0,0,0,0.1
02/10/2022,00:00:00,717801,7,405,N,ML,0.615,480,0,1841,0.0224,70.9,0,0,0,0,0,0
02/10/2022,00:00:00,717804,7,405,N,ML,0.515,480,80,2078,0.0303,70.9,0,0,0,0,0,0
02/10/2022,00:00:00,717806,7,405,N,ML,0.585,599,100,3274,0.051,68.9,0,0,0,0,0,0
02/10/2022,00:00:00,717807,7,405,S,ML,0.795,600,60,1454,0.0275,65.9,0,0,0,0,0,0.1
02/10/2022,00:00:00,717809,7,405,S,ML,0.475,598,60,1822,0.0406,69.7,0,0,0,0.1,0.1,0.1
02/10/2022,00:00:00,717813,7,101,S,ML,0.275,360,100,1059,0.0283,67.1,0,0,0,0,0,0
02/10/2022,00:00:00,717814,7,405,N,ML,0.54,360,75,1438,0.0232,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717816,7,405,S,ML,0.54,599,100,1778,0.0416,62.9,0,0,0,0.1,0.4,0.9
02/10/2022,00:00:00,717818,7,405,N,ML,0.45,480,100,1581,0.0278,68.8,0,0,0,0,0,0
02/10/2022,00:00:00,717819,7,405,N,ML,0.78,480,100,1537,0.0295,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717821,7,405,S,ML,0.485,479,100,628,0.0133,64.5,0,0,0,0,0,0
02/10/2022,00:00:00,717822,7,405,S,HV,0.485,120,100,242,0.022,63.9,0,0,0,0,0,0
02/10/2022,00:00:00,717823,7,405,N,ML,0.86,239,25,1487,0.0373,65.1,0,0,0,0,0,0.1
02/10/2022,00:00:00,717824,7,405,S,ML,0.73,0,0,700,0.0152,64.2,0,0,0,0,0.1,0.2
02/10/2022,00:00:00,717825,7,405,N,ML,0.835,480,100,1356,0.0275,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717826,7,405,S,ML,0.595,0,0,168,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717827,7,405,N,ML,0.915,0,0,1565,0.0441,62.6,0,0,0,0,0.1,0.4
02/10/2022,00:00:00,717828,7,405,S,ML,0.255,720,0,1029,0.0164,65.6,0,0,0,0,0,0
02/10/2022,00:00:00,717829,7,405,S,ML,0.755,719,100,767,0.0098,69,0,0,0,0,0,0
02/10/2022,00:00:00,717831,7,605,N,ML,1.057,480,100,457,0.0063,66.1,0,0,0,0,0,0
02/10/2022,00:00:00,717832,7,605,S,ML,1.042,479,100,749,0.0114,68,0,0,0,0,0,0
02/10/2022,00:00:00,717833,7,605,S,ML,0.175,479,75,807,0.0113,65.7,0,0,0,0,0,0
02/10/2022,00:00:00,717836,7,605,N,ML,0.175,479,25,749,0.0114,63.8,0,0,0,0,0,0
02/10/2022,00:00:00,717838,7,605,S,ML,0.305,0,0,733,0.0106,65.3,0,0,0,0,0,0
02/10/2022,00:00:00,717839,7,605,N,ML,0.3,360,75,621,0.0073,67.3,0,0,0,0,0,0
02/10/2022,00:00:00,717842,7,605,S,ML,0.47,480,100,718,0.0105,68,0,0,0,0,0,0
02/10/2022,00:00:00,717843,7,605,S,ML,0.325,479,100,684,0.009,68.5,0,0,0,0,0,0
02/10/2022,00:00:00,717844,7,605,N,ML,0.255,480,50,1048,0.0169,66.9,0,0,0,0,0,0
02/10/2022,00:00:00,717846,7,605,S,ML,0.255,479,75,1146,0.0187,67.5,0,0,0,0,0,0
02/10/2022,00:00:00,717847,7,605,S,ML,0.265,440,100,4845,0.0712,78.3,0,0,0,0,0,0
02/10/2022,00:00:00,717848,7,605,S,ML,0.23,0,0,1497,0.0268,68.4,0,0,0,0,0,0
02/10/2022,00:00:00,717850,7,605,N,ML,0.26,479,100,631,0.0105,64.7,0,0,0,0,0,0
02/10/2022,00:00:00,717851,7,605,N,ML,0.315,0,0,1014,0.0208,63.2,0,0,0,0,0,0
02/10/2022,00:00:00,717853,7,605,S,ML,0.315,360,75,816,0.0112,68,0,0,0,0,0,0
02/10/2022,00:00:00,717854,7,605,N,ML,0.49,0,0,1502,0.0268,69.1,0,0,0,0,0,0
02/10/2022,00:00:00,717857,7,605,N,ML,0.285,0,0,2120,0.037,63.9,0,0,0,0,0,0
02/10/2022,00:00:00,717858,7,605,N,ML,0.245,600,100,1171,0.0162,69.2,0,0,0,0,0,0
02/10/2022,00:00:00,717859,7,605,S,ML,0.225,597,100,1191,0.0136,69.1,0,0,0,0,0,0
02/10/2022,00:00:00,717862,7,605,S,ML,0.275,595,80,1430,0.0175,66.6,0,0,0,0,0,0
02/10/2022,00:00:00,717863,7,605,N,ML,0.26,600,80,1001,0.016,67.1,0,0,0,0,0,0
02/10/2022,00:00:00,717864,7,605,N,ML,0.435,0,0,1766,0.0363,66,0,0,0,0,0,0
02/10/2022,00:00:00,717865,7,605,S,ML,0.42,599,100,1246,0.0158,69.7,0,0,0,0,0,0
02/10/2022,00:00:00,717867,7,605,S,ML,0.275,479,80,1355,0.0192,67.1,0,0,0,0,0,0
02/10/2022,00:00:00,717871,7,605,S,ML,0.24,0,0,1892,0.0373,65.5,0,0,0,0,0,0
02/10/2022,00:00:00,717872,7,605,S,ML,0.632,0,0,1408,0.0358,64,0,0,0,0,0,0.1
02/10/2022,00:00:00,717875,7,605,N,ML,0.55,599,100,1349,0.0204,69.2,0,0,0,0,0,0
02/10/2022,00:00:00,717876,7,605,N,HV,0.975,120,0,167,0.007,65.1,0,0,0,0,0,0
02/10/2022,00:00:00,717877,7,605,S,ML,0.705,461,0,1886,0.0373,67.9,0,0,0,0,0,0
