date,time,Station,District,Route,Direction of Travel,Lane Type,Station Length,Samples,% Observed,Total Flow,Avg Occupancy,Avg Speed,Delay (V_t=35),Delay (V_t=40),Delay (V_t=45),Delay (V_t=50),Delay (V_t=55),Delay (V_t=60)
02/15/2022,00:00:00,717492,7,101,N,ML,0.699,0,0,2032,0.0307,70,0,0,0,0,0,0
02/15/2022,00:00:00,717493,7,101,S,ML,0.76,0,0,1383,0.0247,68.8,0,0,0,0,0,0
02/15/2022,00:00:00,717495,7,101,S,ML,0.45,432,40,2023,0.0333,65.7,0,0,0,0,0,0
02/15/2022,00:00:00,717497,7,101,N,ML,0.45,557,60,1733,0.0914,65.4,0,0,0.1,0.2,0.3,0.6
02/15/2022,00:00:00,717498,7,101,N,ML,0.45,560,100,2216,0.0308,71.2,0,0,0,0,0,0
02/15/2022,00:00:00,717499,7,101,S,ML,0.55,156,0,2199,0.0385,71.9,0,0,0,0,0,0
02/15/2022,00:00:00,717501,7,101,N,ML,0.55,560,100,1720,0.0246,64.9,0,0,0,0,0,0.1
02/15/2022,00:00:00,717502,7,101,N,ML,0.341,669,83,1997,0.0258,71.6,0,0,0,0,0,0
02/15/2022,00:00:00,717504,7,101,S,ML,0.475,0,0,2752,0.0504,68.4,0,0,0,0,0,0
02/15/2022,00:00:00,717508,7,101,S,ML,0.58,448,60,1581,0.0277,67.5,0,0,0,0,0,0
02/15/2022,00:00:00,717510,7,101,N,ML,0.58,448,60,2181,0.0341,66.2,0,0,0.1,0.3,0.5,0.9
02/15/2022,00:00:00,717511,7,101,S,ML,0.96,560,100,1212,0.0211,70.8,0,0,0,0,0,0.1
02/15/2022,00:00:00,717513,7,101,N,ML,0.555,560,60,2423,0.0341,68,0,0,0,0,0,0.1
02/15/2022,00:00:00,717514,7,101,S,ML,0.87,558,80,828,0.0122,71.1,0,0,0,0,0,0
02/15/2022,00:00:00,717515,7,101,N,ML,0.315,560,80,1433,0.0254,66.6,0,0,0,0,0,0
02/15/2022,00:00:00,717516,7,101,S,ML,0.765,560,100,1107,0.0192,70.8,0,0,0,0,0,0
02/15/2022,00:00:00,717517,7,101,N,ML,0.875,560,100,1292,0.0237,60.7,0.5,1.1,1.8,2.4,2.9,3.3
02/15/2022,00:00:00,717518,7,101,S,ML,0.77,112,20,1705,0.0337,66.1,0,0,0,0,0,0
02/15/2022,00:00:00,717519,7,101,N,ML,0.68,224,40,2142,0.0331,68.9,0,0,0,0,0,0
02/15/2022,00:00:00,717520,7,101,S,ML,0.515,0,0,1870,0.0455,64.6,0,0,0,0,0,0.1
02/15/2022,00:00:00,717522,7,101,N,ML,0.67,222,25,1469,0.0328,66.3,0,0,0,0,0,0.2
02/15/2022,00:00:00,717524,7,101,N,ML,0.455,446,100,873,0.0181,68.4,0,0,0,0,0,0
02/15/2022,00:00:00,717525,7,118,E,ML,0.55,448,100,272,0.0049,68.6,0,0,0,0,0,0
02/15/2022,00:00:00,717526,7,118,E,HV,0.55,112,100,1,1e-4,64.7,0,0,0,0,0,0
02/15/2022,00:00:00,717528,7,118,W,ML,0.5,448,100,501,0.0073,68.6,0,0,0,0,0,0
02/15/2022,00:00:00,717530,7,118,E,ML,0.5,334,75,411,0.0078,68.2,0,0,0,0,0,0
02/15/2022,00:00:00,717531,7,118,E,HV,0.5,112,100,1,0,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717532,7,118,W,ML,0.5,446,100,651,0.0108,67.8,0,0,0,0,0,0
02/15/2022,00:00:00,717533,7,118,E,ML,0.5,447,100,614,0.0103,67.7,0,0,0,0,0,0
02/15/2022,00:00:00,717534,7,118,E,HV,0.5,112,100,1,1e-4,65.3,0,0,0,0,0,0
02/15/2022,00:00:00,717535,7,118,W,ML,0.6,446,100,761,0.013,67.3,0,0,0,0,0,0
02/15/2022,00:00:00,717536,7,118,E,ML,0.6,448,100,773,0.0146,67.5,0,0,0,0,0,0
02/15/2022,00:00:00,717537,7,118,W,ML,0.555,447,100,827,0.0132,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717539,7,118,E,ML,0.295,448,100,785,0.0118,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717540,7,118,E,HV,0.295,112,100,2,1e-4,64.8,0,0,0,0,0,0
02/15/2022,00:00:00,717541,7,118,E,ML,0.39,560,80,1033,0.0145,69.1,0,0,0,0,0,0
02/15/2022,00:00:00,717542,7,118,E,HV,0.39,112,100,2,1e-4,64.9,0,0,0,0,0,0
02/15/2022,00:00:00,717543,7,118,E,ML,0.47,560,100,902,0.0118,70.4,0,0,0,0,0,0
02/15/2022,00:00:00,717544,7,118,W,ML,0.625,559,100,1016,0.0118,70.8,0,0,0,0,0,0
02/15/2022,00:00:00,717545,7,118,E,HV,0.47,112,100,2,1e-4,64.8,0,0,0,0,0,0
02/15/2022,00:00:00,717546,7,118,W,ML,0.495,559,100,1154,0.0147,69.8,0,0,0,0,0,0
02/15/2022,00:00:00,717547,7,118,E,ML,0.495,560,100,881,0.0112,69.3,0,0,0,0,0,0
02/15/2022,00:00:00,717549,7,118,W,ML,0.1,446,100,627,0.0077,68.7,0,0,0,0,0,0
02/15/2022,00:00:00,717553,7,118,E,ML,0.215,448,100,288,0.0047,67.8,0,0,0,0,0,0
02/15/2022,00:00:00,717554,7,118,W,ML,2.935,224,100,137,0.0049,67.3,0,0,0,0,0,0
02/15/2022,00:00:00,717557,7,118,W,ML,0.3,444,75,578,0.0124,67.9,0,0,0,0,0,0
02/15/2022,00:00:00,717558,7,118,W,ML,0.315,448,100,348,0.0085,66,0,0,0,0,0,0.1
02/15/2022,00:00:00,717560,7,118,E,ML,0.215,448,100,286,0.004,67.8,0,0,0,0,0,0
02/15/2022,00:00:00,717562,7,118,W,ML,1.26,447,100,437,0.0067,67.6,0,0,0,0,0,0
02/15/2022,00:00:00,717565,7,118,E,ML,0.68,448,100,286,0.0041,68.4,0,0,0,0,0,0
02/15/2022,00:00:00,717566,7,118,W,ML,0.741,224,100,144,0.005,67.4,0,0,0,0,0,0
02/15/2022,00:00:00,717568,7,118,E,ML,0.744,446,100,312,0.0047,68.9,0,0,0,0,0,0
02/15/2022,00:00:00,717570,7,134,E,ML,0.705,448,75,830,0.0161,65.8,0,0,0,0,0,0
02/15/2022,00:00:00,717571,7,134,W,ML,0.76,448,0,1216,0.0345,64.8,0,0,0,0,0,0.1
02/15/2022,00:00:00,717572,7,134,W,ML,0.74,0,0,1003,0.0302,65.2,0,0,0,0,0,0
02/15/2022,00:00:00,717573,7,134,E,ML,0.55,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717576,7,134,W,ML,0.525,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717578,7,134,E,ML,0.39,0,0,1298,0.0269,65.4,0,0,0,0,0,0
02/15/2022,00:00:00,717580,7,134,E,ML,0.655,447,100,1006,0.0173,71.7,0,0,0,0,0,0
02/15/2022,00:00:00,717582,7,134,W,ML,0.585,0,0,150,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717583,7,134,E,ML,0.68,443,100,1092,0.0216,67.8,0,0,0.1,0.2,0.3,0.4
02/15/2022,00:00:00,717585,7,134,E,ML,0.285,0,0,1377,0.0329,65.8,0,0,0,0,0,0
02/15/2022,00:00:00,717586,7,134,E,HV,0.285,0,0,149,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717587,7,134,E,ML,0.29,557,100,1070,0.0159,74.5,0,0,0,0,0,0
02/15/2022,00:00:00,717588,7,134,E,HV,0.29,112,0,149,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717590,7,134,W,ML,0.405,0,0,150,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717592,7,134,E,ML,0.405,0,0,150,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717593,7,134,E,HV,0.405,0,0,149,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717595,7,134,E,ML,0.49,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717597,7,134,W,ML,0.49,447,100,804,0.0124,70.1,0,0,0,0,0,0
02/15/2022,00:00:00,717599,7,134,W,ML,0.57,447,100,926,0.0183,70.1,0,0,0,0,0,0
02/15/2022,00:00:00,717601,7,134,E,ML,0.77,448,100,1065,0.0162,70.2,0,0,0,0,0,0
02/15/2022,00:00:00,717603,7,134,W,ML,0.833,558,100,835,0.0122,73,0,0,0,0,0,0
02/15/2022,00:00:00,717604,7,134,W,HV,0.833,112,0,149,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717606,7,134,E,ML,0.526,342,50,823,0.0162,70.2,0,0,0,0,0,0
02/15/2022,00:00:00,717607,7,134,E,HV,0.526,112,0,149,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717608,7,170,S,ML,0.67,0,0,150,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717609,7,170,S,HV,0.67,0,0,149,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717610,7,170,S,ML,0.6,0,0,150,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717612,7,170,S,ML,0.35,0,0,150,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717613,7,170,S,ML,0.805,0,0,149,0.0064,65,0,0,0,0,0,0
02/15/2022,00:00:00,717614,7,170,S,ML,0.516,0,0,149,0.0064,65,0,0,0,0,0,0
02/15/2022,00:00:00,717615,7,210,W,ML,0.805,445,100,451,0.0156,71.1,0,0,0,0,0,0
02/15/2022,00:00:00,717617,7,210,E,ML,0.78,446,50,622,0.0169,61.6,0,0,0,0,0,0.1
02/15/2022,00:00:00,717620,7,210,E,ML,0.78,448,100,371,0.0117,62.2,0,0,0,0,0.1,0.2
02/15/2022,00:00:00,717622,7,210,W,ML,0.745,445,100,452,0.0148,68.6,0,0,0,0,0,0
02/15/2022,00:00:00,717624,7,210,W,ML,0.326,557,100,594,0.0131,71.2,0,0,0,0,0,0
02/15/2022,00:00:00,717625,7,210,E,ML,0.651,446,75,423,0.0127,64.2,0,0,0,0,0,0.1
02/15/2022,00:00:00,717627,7,210,W,ML,0.479,224,100,39,0.001,66.3,0,0,0,0,0,0
02/15/2022,00:00:00,717628,7,210,E,ML,0.339,112,0,249,0.0307,67.7,0,0,0,0,0,0
02/15/2022,00:00:00,717630,7,210,W,ML,0.39,447,100,661,0.0127,70.6,0,0,0,0,0,0
02/15/2022,00:00:00,717631,7,210,E,ML,0.455,448,100,906,0.0181,68.6,0,0,0,0,0,0
02/15/2022,00:00:00,717632,7,210,W,HV,2.64,111,100,26,0.0015,65,0,0,0,0,0,0
02/15/2022,00:00:00,717633,7,210,E,ML,0.675,672,100,1291,0.0172,67.2,0,0,0,0,0.1,0.3
02/15/2022,00:00:00,717634,7,210,W,ML,0.56,560,100,1075,0.0184,72.8,0,0,0,0,0,0
02/15/2022,00:00:00,717635,7,210,E,ML,0.71,559,100,2466,0.045,71.6,0,0,0,0,0,0
02/15/2022,00:00:00,717637,7,210,W,ML,0.955,560,100,1128,0.0206,72.7,0,0,0,0,0,0
02/15/2022,00:00:00,717638,7,210,E,ML,0.58,560,100,1348,0.0169,70.3,0,0,0,0,0,0.1
02/15/2022,00:00:00,717640,7,210,E,ML,0.77,560,80,1112,0.0142,70.2,0,0,0,0,0,0
02/15/2022,00:00:00,717641,7,210,E,HV,0.33,112,100,20,9e-4,64.9,0,0,0,0,0,0
02/15/2022,00:00:00,717642,7,210,W,ML,0.735,560,100,1173,0.0227,72.2,0,0,0,0,0,0
02/15/2022,00:00:00,717643,7,210,W,HV,0.735,112,100,39,0.0021,64.8,0,0,0,0,0,0
02/15/2022,00:00:00,717644,7,210,W,ML,0.57,559,80,1245,0.033,64.2,0,0,0.1,0.4,0.6,0.8
02/15/2022,00:00:00,717645,7,210,W,HV,0.57,112,100,298,0.0186,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717646,7,210,E,ML,0.905,559,100,1287,0.0216,71.8,0,0,0,0,0,0
02/15/2022,00:00:00,717649,7,210,W,ML,0.805,560,100,1171,0.0301,73,0,0,0,0,0.1,0.1
02/15/2022,00:00:00,717650,7,210,E,ML,0.675,560,100,1304,0.0219,72.3,0,0,0,0,0,0
02/15/2022,00:00:00,717653,7,210,W,ML,0.414,557,100,1171,0.044,63.9,0.6,0.8,0.9,1.1,1.3,1.5
02/15/2022,00:00:00,717654,7,210,E,ML,0.429,448,100,1210,0.0259,69.1,0,0,0,0,0,0
02/15/2022,00:00:00,717657,7,210,W,ML,0.13,0,0,1063,0.0358,67.2,0,0,0,0,0,0
02/15/2022,00:00:00,717659,7,210,E,ML,0.33,447,100,1225,0.0266,68.8,0,0,0,0,0,0
02/15/2022,00:00:00,717660,7,710,N,ML,0.3,446,75,1020,0.0244,68.5,0,0,0,0,0,0
02/15/2022,00:00:00,717661,7,210,W,ML,0.345,448,100,1105,0.0267,70.6,0,0,0,0,0,0
02/15/2022,00:00:00,717663,7,210,W,ML,0.155,447,75,1072,0.0303,69.7,0,0,0,0,0,0
02/15/2022,00:00:00,717664,7,210,W,ML,0.62,448,100,1033,0.0256,71.1,0,0,0,0,0,0
02/15/2022,00:00:00,717665,7,210,W,HV,0.62,112,100,41,0.0023,64.9,0,0,0,0,0,0
02/15/2022,00:00:00,717667,7,210,E,ML,0.83,448,100,1202,0.0277,69.6,0,0,0,0,0,0
02/15/2022,00:00:00,717669,7,210,W,ML,0.6,447,100,1107,0.0268,71.7,0,0,0,0,0,0
02/15/2022,00:00:00,717670,7,210,W,HV,0.6,112,100,34,0.0016,64.9,0,0,0,0,0,0
02/15/2022,00:00:00,717672,7,210,E,ML,0.775,448,100,1301,0.0265,70.2,0,0,0,0,0,0
02/15/2022,00:00:00,717673,7,210,W,ML,0.3,448,100,741,0.022,71.5,0,0,0,0,0,0
02/15/2022,00:00:00,717674,7,210,W,ML,0.21,448,100,1509,0.0412,70.8,0,0,0,0,0,0
02/15/2022,00:00:00,717675,7,210,W,ML,0.359,448,75,1526,0.0383,68.2,0,0,0,0,0,0
02/15/2022,00:00:00,717676,7,210,W,ML,0.51,0,0,1695,0.0479,67.6,0,0,0,0,0,0
02/15/2022,00:00:00,717677,7,210,W,HV,0.51,112,0,149,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717678,7,210,W,ML,0.375,560,100,1346,0.0274,72,0,0,0,0,0,0
02/15/2022,00:00:00,717682,7,210,W,ML,0.19,448,100,1302,0.033,69.9,0,0,0,0,0,0
02/15/2022,00:00:00,717684,7,210,E,ML,0.13,448,100,1675,0.0398,73.1,0,0,0,0,0,0
02/15/2022,00:00:00,717685,7,210,W,ML,0.6,448,100,1286,0.0301,70.1,0,0,0,0,0,0
02/15/2022,00:00:00,717686,7,210,W,ML,0.29,294,50,1211,0.0289,68.2,0,0,0,0,0,0
02/15/2022,00:00:00,717687,7,210,W,HV,0.29,112,100,104,0.0097,68.8,0,0,0,0,0,0
02/15/2022,00:00:00,717688,7,210,W,ML,0.4,392,75,1276,0.0433,68,0,0,0,0,0,0
02/15/2022,00:00:00,717689,7,210,W,HV,0.4,112,100,103,0.005,64.9,0,0,0,0,0,0
02/15/2022,00:00:00,717692,7,210,E,ML,0.6,336,75,1593,0.0428,70.4,0,0,0,0,0,0
02/15/2022,00:00:00,717694,7,210,W,ML,0.65,422,75,1676,0.0621,59.8,0,0.1,0.6,1.1,1.8,2.5
02/15/2022,00:00:00,717695,7,210,W,HV,0.65,112,100,82,0.0045,64.9,0,0,0,0,0,0
02/15/2022,00:00:00,717696,7,405,N,ML,0.495,448,100,835,0.0126,69.2,0,0,0,0,0,0
02/15/2022,00:00:00,717697,7,405,S,ML,0.395,447,75,980,0.0156,67.9,0,0,0,0,0,0
02/15/2022,00:00:00,717699,7,405,S,ML,0.45,444,50,1167,0.0244,66.3,0,0,0,0,0,0
02/15/2022,00:00:00,717701,7,405,N,ML,0.675,445,100,996,0.0217,67.3,0,0,0,0.1,0.1,0.2
02/15/2022,00:00:00,717703,7,405,N,ML,0.505,445,75,1759,0.0443,62.7,0,0,0,0,0.1,0.4
02/15/2022,00:00:00,717706,7,405,N,ML,0.35,558,80,1192,0.0221,71.2,0,0,0,0,0,0.1
02/15/2022,00:00:00,717707,7,405,N,HV,0.35,112,100,33,0.0022,64.8,0,0,0,0,0,0
02/15/2022,00:00:00,717709,7,405,N,ML,0.27,444,60,1026,0.0199,71.5,0,0,0,0,0,0
02/15/2022,00:00:00,717710,7,405,S,ML,0.42,560,80,1282,0.0227,68.2,0,0,0,0,0,0
02/15/2022,00:00:00,717711,7,405,N,ML,0.3,0,0,1502,0.04,67.1,0,0,0,0,0,0
02/15/2022,00:00:00,717713,7,405,N,ML,0.175,0,0,687,0.0121,68.6,0,0,0,0,0,0
02/15/2022,00:00:00,717715,7,405,N,ML,0.325,0,0,4002,0.1325,64.1,0,0,0,0,0,0.3
02/15/2022,00:00:00,717717,7,405,N,ML,0.447,559,80,3340,0.0965,66.3,0,0,0,0.1,0.4,0.8
02/15/2022,00:00:00,717719,7,405,N,ML,0.317,558,80,1186,0.0205,69.8,0,0,0,0,0,0
02/15/2022,00:00:00,717720,7,405,N,ML,0.285,447,100,961,0.0182,68.2,0,0,0,0,0,0
02/15/2022,00:00:00,717721,7,405,N,ML,0.255,0,0,1287,0.021,68.7,0,0,0,0,0,0
02/15/2022,00:00:00,717722,7,405,N,HV,0.255,0,0,7,4e-4,65,0,0,0,0,0,0
02/15/2022,00:00:00,717723,7,405,N,ML,0.425,430,100,1765,0.2546,54.1,2.8,3.3,3.8,4.3,4.7,5.1
02/15/2022,00:00:00,717724,7,405,S,ML,0.425,392,50,1049,0.0213,68.2,0,0,0,0,0,0
02/15/2022,00:00:00,717725,7,405,N,HV,0.425,90,0,149,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717727,7,405,N,ML,0.41,448,100,785,0.0121,69.7,0,0,0,0,0,0
02/15/2022,00:00:00,717729,7,405,N,ML,0.32,522,60,2285,0.0359,66.8,0,0,0,0,0,0.1
02/15/2022,00:00:00,717731,7,405,S,ML,0.47,447,100,2115,0.05,48.8,1.4,2.9,4.1,5.1,6.1,7
02/15/2022,00:00:00,717733,7,405,N,ML,0.435,448,100,882,0.0164,69.6,0,0,0,0,0,0
02/15/2022,00:00:00,717735,7,405,N,ML,0.46,448,100,1021,0.0187,71,0,0,0,0,0,0
02/15/2022,00:00:00,717738,7,405,N,HV,0.275,111,100,148,0.0136,63,0,0,0,0,0,0
02/15/2022,00:00:00,717740,7,405,N,ML,0.315,556,80,944,0.0134,69.1,0,0,0,0,0,0
02/15/2022,00:00:00,717742,7,405,N,ML,0.515,448,100,694,0.0131,66.2,0,0,0,0,0,0
02/15/2022,00:00:00,717744,7,405,N,ML,0.575,444,100,1060,0.0211,69.2,0,0,0,0,0,0
02/15/2022,00:00:00,717746,7,405,S,ML,0.495,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717750,7,405,N,ML,0.505,334,75,916,0.0168,67.2,0,0,0,0,0,0
02/15/2022,00:00:00,717751,7,405,S,ML,0.27,442,75,1436,0.0301,70,0,0,0,0,0,0
02/15/2022,00:00:00,717752,7,405,N,ML,0.43,448,100,888,0.0162,69.7,0,0,0,0,0,0
02/15/2022,00:00:00,717753,7,405,S,ML,0.49,447,100,1392,0.0227,71.9,0,0,0,0,0,0
02/15/2022,00:00:00,717755,7,405,N,ML,0.595,335,25,1026,0.0167,66.6,0,0,0,0,0,0
02/15/2022,00:00:00,717756,7,405,N,HV,0.595,112,100,44,0.0013,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717758,7,405,N,ML,0.415,0,0,964,0.0201,66.3,0,0,0,0,0,0
02/15/2022,00:00:00,717759,7,405,N,HV,0.415,0,0,149,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717760,7,405,N,ML,0.48,447,100,1022,0.0203,70.3,0,0,0,0,0,0
02/15/2022,00:00:00,717761,7,405,N,HV,0.48,112,100,5,3e-4,65,0,0,0,0,0,0
02/15/2022,00:00:00,717763,7,405,N,ML,0.505,448,50,1178,0.0238,66.8,0,0,0,0,0,0
02/15/2022,00:00:00,717765,7,405,N,ML,0.205,447,100,1194,0.0201,69.2,0,0,0,0,0,0
02/15/2022,00:00:00,717766,7,405,S,ML,0.47,560,80,2080,0.0285,71.6,0,0,0,0,0,0
02/15/2022,00:00:00,717769,7,405,N,ML,0.41,448,100,754,0.0138,69.8,0,0,0,0,0,0
02/15/2022,00:00:00,717770,7,710,N,ML,0.36,448,100,880,0.0188,69.3,0,0,0,0,0,0
02/15/2022,00:00:00,717772,7,405,S,ML,0.385,0,0,2844,0.0295,69,0,0,0,0,0,0
02/15/2022,00:00:00,717776,7,405,N,ML,0.385,0,0,1762,0.0288,68.8,0,0,0,0,0,0
02/15/2022,00:00:00,717777,7,405,N,ML,0.125,0,0,1868,0.0353,65.8,0,0,0,0,0,0
02/15/2022,00:00:00,717779,7,405,N,ML,0.745,0,0,1750,0.0426,64.1,0,0,0,0,0,0.1
02/15/2022,00:00:00,717787,7,405,N,ML,0.485,0,0,2122,0.032,68.3,0,0,0,0,0,0
02/15/2022,00:00:00,717788,7,405,S,ML,0.48,0,0,1882,0.0222,69.2,0,0,0,0,0,0
02/15/2022,00:00:00,717790,7,405,N,ML,0.375,559,100,1936,0.0239,71.5,0,0,0,0,0,0.1
02/15/2022,00:00:00,717794,7,405,N,ML,0.485,449,80,2378,0.0373,72.7,0,0,0,0,0,0
02/15/2022,00:00:00,717795,7,405,S,ML,0.35,670,67,4126,0.0621,71.5,0,0,0,0,0,0
02/15/2022,00:00:00,717797,7,405,N,ML,0.415,560,100,1896,0.0251,71.9,0,0,0,0,0,0
02/15/2022,00:00:00,717798,7,405,N,ML,0.405,112,20,2112,0.0313,69.8,0,0,0,0,0,0
02/15/2022,00:00:00,717799,7,405,N,ML,0.425,0,0,7960,0.1602,66.1,0,0,0,0,0,0.4
02/15/2022,00:00:00,717800,7,405,N,ML,0.51,436,38,10854,0.2351,67.2,0,0,0,0,0,0.6
02/15/2022,00:00:00,717801,7,405,N,ML,0.615,336,0,1481,0.0471,71.3,0,0,0,0,0,0
02/15/2022,00:00:00,717804,7,405,N,ML,0.515,448,80,2271,0.032,71.2,0,0,0,0,0,0
02/15/2022,00:00:00,717806,7,405,N,ML,0.585,560,100,2904,0.0397,74.4,0,0,0,0,0,0
02/15/2022,00:00:00,717807,7,405,S,ML,0.795,560,60,1463,0.0265,66.7,0,0,0,0,0,0.1
02/15/2022,00:00:00,717809,7,405,S,ML,0.475,557,60,1712,0.0344,69.9,0,0,0,0.1,0.1,0.2
02/15/2022,00:00:00,717813,7,101,S,ML,0.275,336,100,1141,0.03,67.8,0,0,0,0,0,0
02/15/2022,00:00:00,717814,7,405,N,ML,0.54,335,75,1728,0.0264,68.7,0,0,0,0,0,0
02/15/2022,00:00:00,717816,7,405,S,ML,0.54,560,100,1288,0.0301,64.7,0,0,0.1,0.2,0.4,0.6
02/15/2022,00:00:00,717818,7,405,N,ML,0.45,447,100,1890,0.0323,70.1,0,0,0,0,0,0
02/15/2022,00:00:00,717819,7,405,N,ML,0.78,448,100,1861,0.0349,69.2,0,0,0,0,0,0
02/15/2022,00:00:00,717821,7,405,S,ML,0.485,448,100,650,0.0132,67.3,0,0,0,0,0,0
02/15/2022,00:00:00,717822,7,405,S,HV,0.485,112,100,217,0.0207,63.7,0,0,0,0,0,0
02/15/2022,00:00:00,717823,7,405,N,ML,0.86,188,25,1732,0.0426,66.2,0,0,0,0,0,0
02/15/2022,00:00:00,717824,7,405,S,ML,0.73,0,0,150,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717825,7,405,N,ML,0.835,448,75,1646,0.0307,68.5,0,0,0,0,0,0
02/15/2022,00:00:00,717826,7,405,S,ML,0.595,0,0,150,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717827,7,405,N,ML,0.915,0,0,1817,0.044,63.9,0,0,0,0,0,0.3
02/15/2022,00:00:00,717828,7,405,S,ML,0.255,672,0,1130,0.0174,66.5,0,0,0,0,0,0
02/15/2022,00:00:00,717829,7,405,S,ML,0.755,669,100,866,0.0105,69.5,0,0,0,0,0,0
02/15/2022,00:00:00,717831,7,605,N,ML,1.057,446,100,452,0.0061,65.4,0,0,0,0,0,0
02/15/2022,00:00:00,717832,7,605,S,ML,1.042,448,75,1035,0.0155,66.7,0,0,0,0,0,0
02/15/2022,00:00:00,717833,7,605,S,ML,0.175,448,100,1872,0.0221,67.4,0,0,0,0,0,0
02/15/2022,00:00:00,717836,7,605,N,ML,0.175,446,100,521,0.0086,68,0,0,0,0,0,0
02/15/2022,00:00:00,717838,7,605,S,ML,0.305,0,0,1033,0.014,65.6,0,0,0,0,0,0
02/15/2022,00:00:00,717839,7,605,N,ML,0.3,335,75,642,0.0078,67,0,0,0,0,0,0
02/15/2022,00:00:00,717842,7,605,S,ML,0.47,448,100,823,0.0119,68.5,0,0,0,0,0,0
02/15/2022,00:00:00,717843,7,605,S,ML,0.325,447,100,784,0.0103,68.7,0,0,0,0,0,0
02/15/2022,00:00:00,717844,7,605,N,ML,0.255,448,50,1093,0.0171,66.7,0,0,0,0,0,0
02/15/2022,00:00:00,717846,7,605,S,ML,0.255,448,100,821,0.0123,69.4,0,0,0,0,0,0
02/15/2022,00:00:00,717847,7,605,S,ML,0.265,445,100,840,0.0129,68.4,0,0,0,0,0,0
02/15/2022,00:00:00,717848,7,605,S,ML,0.23,0,0,1385,0.0247,68.1,0,0,0,0,0,0
02/15/2022,00:00:00,717850,7,605,N,ML,0.26,447,100,765,0.0125,65.2,0,0,0,0,0,0
02/15/2022,00:00:00,717851,7,605,N,ML,0.315,0,0,1241,0.0241,63.4,0,0,0,0,0,0
02/15/2022,00:00:00,717853,7,605,S,ML,0.315,336,75,852,0.0111,67.7,0,0,0,0,0,0
02/15/2022,00:00:00,717854,7,605,N,ML,0.49,0,0,1383,0.0247,68.8,0,0,0,0,0,0
02/15/2022,00:00:00,717857,7,605,N,ML,0.285,0,0,2262,0.0374,64.6,0,0,0,0,0,0
02/15/2022,00:00:00,717858,7,605,N,ML,0.245,559,100,1395,0.0179,70.8,0,0,0,0,0,0
02/15/2022,00:00:00,717859,7,605,S,ML,0.225,555,100,1410,0.017,69,0,0,0,0,0,0
02/15/2022,00:00:00,717862,7,605,S,ML,0.275,557,80,1587,0.0196,66.8,0,0,0,0,0,0.1
02/15/2022,00:00:00,717863,7,605,N,ML,0.26,559,80,1183,0.0173,69.3,0,0,0,0,0,0
02/15/2022,00:00:00,717864,7,605,N,ML,0.435,0,0,1844,0.036,67.2,0,0,0,0,0,0
02/15/2022,00:00:00,717865,7,605,S,ML,0.42,560,100,1422,0.0181,69.6,0,0,0,0,0,0
02/15/2022,00:00:00,717867,7,605,S,ML,0.275,446,80,1501,0.0207,68.2,0,0,0,0,0,0
02/15/2022,00:00:00,717871,7,605,S,ML,0.24,0,0,2046,0.0385,65.8,0,0,0,0,0,0
02/15/2022,00:00:00,717872,7,605,S,ML,0.632,0,0,1560,0.0386,64.1,0,0,0,0,0,0.1
02/15/2022,00:00:00,717875,7,605,N,ML,0.55,560,100,1487,0.0218,70.5,0,0,0,0,0,0
02/15/2022,00:00:00,717876,7,605,N,HV,0.975,112,0,149,0.0064,65.1,0,0,0,0,0,0
02/15/2022,00:00:00,717877,7,605,S,ML,0.705,447,0,1716,0.0339,67.5,0,0,0,0,0,0
02/15/2022,00:00:00,717879,7,605,N,ML,0.547,0,0,1716,0.0339,67.5,0,0,0,0,0,0
